Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Nate Robinson,DEN,44,1,19.7,10.4,2.5,3.7,8.7,.428,1.3,3.5,.377,.504,1.6,1.9,.835,0.5,1.4,0.8,0.1,1.3,2.1
Thomas Robinson,POR,70,0,12.5,4.8,0.5,2.0,4.2,.481,0.0,0.0,.000,.481,0.8,1.4,.564,1.5,2.9,0.3,0.3,0.8,1.9
Rajon Rondo,BOS,30,30,33.3,11.7,9.8,4.7,11.7,.403,0.9,3.0,.289,.440,1.4,2.2,.627,0.7,4.7,1.3,0.1,3.3,2.2
Derrick Rose,CHI,10,10,31.1,15.9,4.3,5.8,16.4,.354,1.6,4.7,.340,.402,2.7,3.2,.844,0.9,2.3,0.5,0.1,3.4,1.5
Terrence Ross,TOR,81,62,26.7,10.9,1.0,3.9,9.3,.423,2.0,5.0,.395,.531,1.0,1.2,.837,0.5,2.6,0.8,0.3,1.1,2.3
Ricky Rubio,MIN,82,82,32.2,9.5,8.6,3.1,8.2,.381,0.5,1.6,.331,.413,2.8,3.5,.802,0.7,3.4,2.3,0.1,2.7,2.7
Brandon Rush,UTA,38,0,11.0,2.1,0.6,0.8,2.4,.333,0.4,1.2,.340,.422,0.1,0.1,.600,0.1,1.0,0.1,0.2,0.5,0.8
Robert Sacre,LAL,65,13,16.8,5.4,0.8,2.2,4.6,.477,0.0,0.0,,.477,1.0,1.4,.681,1.3,2.6,0.4,0.7,0.7,2.1
John Salmons,TOT,78,8,22.1,5.2,1.9,1.9,5.3,.363,0.8,2.1,.387,.439,0.5,0.7,.769,0.3,1.8,0.6,0.2,0.7,1.6
John Salmons,SAC,18,8,24.7,5.8,2.4,2.3,6.5,.350,0.9,2.3,.381,.419,0.4,0.4,1.000,0.4,2.1,0.7,0.4,0.8,1.8
John Salmons,TOR,60,0,21.4,5.0,1.7,1.8,4.9,.368,0.8,2.0,.388,.448,0.6,0.8,.733,0.2,1.8,0.6,0.2,0.7,1.5
Larry Sanders,MIL,23,20,25.4,7.7,0.8,3.3,7.0,.469,0.0,0.0,.000,.469,1.1,2.4,.473,2.6,4.6,0.8,1.7,1.1,3.2
Dennis Schröder,ATL,49,0,13.1,3.7,1.9,1.5,3.8,.383,0.2,0.9,.238,.410,0.6,0.9,.674,0.1,1.1,0.3,0.0,1.2,1.1
Luis Scola,IND,82,2,17.1,7.6,1.0,3.2,6.8,.470,0.0,0.1,.143,.471,1.2,1.7,.728,1.0,3.7,0.3,0.2,1.3,2.0
Mike Scott,ATL,80,6,18.5,9.6,0.9,3.8,7.9,.479,0.8,2.5,.310,.529,1.3,1.7,.780,0.8,2.8,0.4,0.1,1.0,1.5
Thabo Sefolosha,OKC,61,61,26.0,6.3,1.5,2.3,5.6,.415,0.8,2.5,.316,.485,0.9,1.1,.768,0.8,2.8,1.3,0.3,0.9,1.5
Kevin Séraphin,WAS,53,1,10.9,4.7,0.3,2.1,4.2,.505,0.0,0.0,,.505,0.5,0.6,.871,1.0,1.4,0.1,0.5,0.8,1.9
Ramon Sessions,TOT,83,19,26.7,12.3,4.1,4.0,9.3,.429,0.4,1.5,.282,.452,3.9,4.9,.807,0.5,2.0,0.6,0.1,1.8,1.1
Ramon Sessions,CHA,55,7,23.7,10.5,3.7,3.5,8.5,.409,0.3,1.2,.221,.425,3.3,4.3,.782,0.4,1.7,0.6,0.1,1.7,0.9
Ramon Sessions,MIL,28,12,32.5,15.8,4.8,5.0,10.9,.461,0.7,2.0,.357,.493,5.1,6.1,.841,0.6,2.5,0.6,0.1,2.0,1.4
Mustafa Shakur,OKC,3,0,3.7,0.3,1.3,0.0,1.0,.000,0.0,0.3,.000,.000,0.3,0.7,.500,0.0,0.0,0.0,0.0,0.7,0.7
Tornike Shengelia,TOT,26,0,5.9,1.1,0.5,0.5,1.1,.464,0.0,0.2,.000,.464,0.1,0.3,.375,0.2,0.5,0.1,0.0,0.5,0.7
Tornike Shengelia,BRK,17,0,8.1,1.5,0.7,0.6,1.4,.458,0.0,0.4,.000,.458,0.2,0.5,.375,0.2,0.6,0.1,0.1,0.6,0.9
Tornike Shengelia,CHI,9,0,1.9,0.4,0.2,0.2,0.4,.500,0.0,0.0,,.500,0.0,0.0,,0.0,0.2,0.1,0.0,0.1,0.2
Iman Shumpert,NYK,74,58,26.5,6.7,1.7,2.5,6.5,.378,1.0,3.1,.333,.457,0.7,1.0,.746,1.1,3.1,1.2,0.2,1.1,2.8
Alexey Shved,MIN,63,0,10.5,4.0,1.1,1.2,3.8,.321,0.5,1.6,.294,.384,1.1,1.4,.756,0.3,1.0,0.4,0.3,0.8,0.6
Henry Sims,TOT,46,25,19.0,7.6,1.1,2.8,6.0,.474,0.0,0.0,.000,.474,2.0,2.6,.744,2.3,2.9,0.6,0.4,0.9,2.5
Henry Sims,CLE,20,0,8.4,2.2,0.3,0.9,2.3,.400,0.0,0.0,,.400,0.4,0.7,.571,1.1,1.7,0.3,0.4,0.4,1.6
Henry Sims,PHI,26,25,27.2,11.8,1.8,4.3,8.8,.489,0.0,0.0,.000,.489,3.2,4.1,.766,3.2,3.8,0.9,0.5,1.3,3.2
Kyle Singler,DET,82,36,28.5,9.6,0.9,3.3,7.3,.447,1.1,3.0,.382,.525,1.9,2.2,.826,1.4,2.3,0.7,0.5,1.0,2.6
Chris Singleton,WAS,25,0,10.0,3.0,0.2,1.0,2.7,.373,0.3,0.8,.368,.425,0.7,1.0,.720,0.7,1.5,0.4,0.1,0.7,1.0
Peyton Siva,DET,24,0,9.3,2.3,1.4,0.8,2.4,.316,0.3,1.0,.280,.377,0.5,0.6,.733,0.1,0.5,0.4,0.0,0.8,1.1
Donald Sloan,IND,48,1,8.2,2.3,1.0,0.9,2.4,.376,0.2,0.9,.238,.419,0.3,0.4,.600,0.1,0.8,0.2,0.0,0.5,0.4
Chris Smith,NYK,2,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Greg Smith,HOU,11,0,9.1,3.5,0.0,1.6,2.5,.643,0.0,0.0,,.643,0.2,0.5,.400,1.0,1.5,0.1,0.2,0.5,1.5
Ish Smith,PHO,70,1,14.4,3.7,2.6,1.7,4.0,.423,0.0,0.3,.043,.425,0.3,0.6,.564,0.4,1.4,0.7,0.2,0.9,0.9
J.R. Smith,NYK,74,37,32.7,14.5,3.0,5.4,12.9,.415,2.6,6.5,.394,.514,1.2,1.9,.652,0.5,3.5,0.9,0.3,1.5,2.6
Jason Smith,NOP,31,27,26.8,9.7,0.9,4.2,9.1,.465,0.0,0.0,,.465,1.3,1.6,.780,1.6,4.2,0.4,0.9,0.9,3.2
Josh Smith,DET,77,76,35.5,16.4,3.3,6.7,16.0,.419,0.9,3.4,.264,.448,2.1,3.9,.532,1.3,5.4,1.4,1.4,2.6,2.6
Tony Snell,CHI,77,12,16.0,4.5,0.9,1.7,4.4,.384,0.7,2.3,.320,.469,0.4,0.5,.756,0.2,1.4,0.4,0.2,0.6,1.1
James Southerland,TOT,4,0,7.5,3.5,0.0,1.3,3.8,.333,0.8,1.5,.500,.433,0.3,0.5,.500,0.0,2.0,0.3,0.5,0.3,0.8
James Southerland,CHA,1,0,3.0,0.0,0.0,0.0,3.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
James Southerland,NOP,3,0,9.0,4.7,0.0,1.7,4.0,.417,1.0,1.7,.600,.542,0.3,0.7,.500,0.0,2.7,0.3,0.7,0.3,1.0
Marreese Speights,GSW,79,3,12.4,6.4,0.4,2.5,5.6,.441,0.1,0.4,.258,.450,1.4,1.7,.821,1.3,2.4,0.1,0.4,0.8,1.9
Tiago Splitter,SAS,59,50,21.5,8.2,1.5,3.1,5.9,.523,0.0,0.1,.000,.523,2.1,2.9,.699,2.1,4.1,0.5,0.5,1.3,2.0
D.J. Stephens,MIL,3,0,5.0,2.3,0.0,1.0,2.3,.429,0.0,0.0,,.429,0.3,0.3,1.000,0.3,1.3,0.0,0.0,0.0,0.0
Lance Stephenson,IND,78,78,35.3,13.8,4.6,5.5,11.2,.491,1.1,3.1,.352,.540,1.8,2.5,.711,1.2,5.9,0.7,0.1,2.7,2.5
Greg Stiemsma,NOP,55,20,18.3,2.9,0.7,1.3,2.2,.574,0.0,0.0,.000,.574,0.3,0.6,.594,1.3,2.8,0.6,1.0,0.8,3.1
Julyan Stone,TOR,21,0,5.7,0.9,0.6,0.3,0.8,.412,0.1,0.4,.250,.471,0.1,0.1,.667,0.1,0.9,0.1,0.0,0.2,0.6
Amar'e Stoudemire,NYK,65,21,22.6,11.9,0.5,4.8,8.6,.557,0.0,0.0,,.557,2.3,3.1,.739,1.7,3.2,0.4,0.6,1.4,2.4
Rodney Stuckey,DET,73,5,26.7,13.9,2.1,5.1,11.7,.436,0.3,1.2,.273,.450,3.3,4.0,.836,0.5,1.8,0.7,0.1,1.7,1.8
Jared Sullinger,BOS,74,44,27.6,13.3,1.6,5.2,12.1,.427,0.8,2.8,.269,.458,2.1,2.7,.778,3.3,4.9,0.5,0.7,1.6,3.4
Jeffery Taylor,CHA,26,8,24.2,8.0,0.8,3.2,8.4,.376,0.7,2.6,.269,.417,1.0,1.8,.553,0.6,1.7,0.5,0.2,1.0,2.4
Tyshawn Taylor,BRK,23,3,11.7,3.9,1.6,1.3,4.0,.341,0.1,0.5,.250,.357,1.0,1.3,.800,0.1,0.5,0.5,0.0,1.3,1.3
Jeff Teague,ATL,79,79,32.2,16.5,6.7,5.8,13.2,.438,0.9,2.8,.329,.474,4.0,4.8,.846,0.4,2.2,1.1,0.2,2.9,2.0
Marquis Teague,TOT,40,3,11.1,2.7,1.5,1.0,3.0,.319,0.1,0.5,.278,.340,0.7,0.9,.743,0.0,1.0,0.3,0.1,1.0,1.2
Marquis Teague,CHI,19,2,12.7,2.4,1.5,0.8,3.5,.242,0.1,0.5,.200,.258,0.6,0.8,.688,0.1,0.9,0.1,0.2,0.9,1.3
Marquis Teague,BRK,21,1,9.6,3.0,1.4,1.0,2.5,.415,0.1,0.4,.375,.443,0.7,0.9,.789,0.0,1.0,0.4,0.0,1.0,1.0
Mirza Teletović,BRK,72,7,19.4,8.6,0.8,3.1,7.3,.418,1.9,4.8,.390,.546,0.6,0.9,.710,0.8,2.9,0.4,0.3,0.8,2.0
Garrett Temple,WAS,75,0,8.5,1.8,1.0,0.7,1.9,.362,0.1,0.4,.207,.383,0.4,0.6,.698,0.3,0.6,0.5,0.1,0.6,1.0
Jason Terry,BRK,35,0,16.3,4.5,1.6,1.6,4.3,.362,1.1,2.9,.379,.490,0.3,0.4,.667,0.1,0.9,0.4,0.0,0.8,1.4
Hasheem Thabeet,OKC,23,0,8.3,1.2,0.0,0.6,1.0,.565,0.0,0.0,,.565,0.0,0.2,.200,0.4,1.3,0.2,0.4,0.6,2.0
Adonis Thomas,TOT,6,1,6.2,2.3,0.5,1.0,2.3,.429,0.2,0.8,.200,.464,0.2,0.2,1.000,0.0,0.5,0.0,0.0,0.2,1.0
Adonis Thomas,ORL,4,0,6.0,1.8,0.5,0.8,2.3,.333,0.0,0.8,.000,.333,0.3,0.3,1.000,0.0,0.8,0.0,0.0,0.0,0.5
Adonis Thomas,PHI,2,1,6.5,3.5,0.5,1.5,2.5,.600,0.5,1.0,.500,.700,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,2.0
Isaiah Thomas,SAC,72,54,34.7,20.3,6.3,6.9,15.2,.453,1.8,5.1,.349,.510,4.8,5.7,.850,0.7,2.3,1.3,0.1,3.0,2.6
Lance Thomas,NOP,5,0,8.4,1.2,0.6,0.4,1.8,.222,0.0,0.0,,.222,0.4,0.8,.500,0.4,1.0,0.0,0.0,0.4,0.8
Malcolm Thomas,TOT,8,0,7.9,1.9,0.3,0.9,2.0,.438,0.1,0.5,.250,.469,0.0,0.3,.000,0.6,2.0,0.0,0.4,1.1,0.6
Malcolm Thomas,SAS,1,0,15.0,2.0,0.0,1.0,4.0,.250,0.0,0.0,,.250,0.0,2.0,.000,1.0,8.0,0.0,2.0,1.0,0.0
Malcolm Thomas,UTA,7,0,6.9,1.9,0.3,0.9,1.7,.500,0.1,0.6,.250,.542,0.0,0.0,,0.6,1.1,0.0,0.1,1.1,0.7
Hollis Thompson,PHI,77,41,22.6,6.0,0.9,2.2,4.8,.460,0.9,2.2,.401,.550,0.7,0.9,.712,0.9,2.3,0.7,0.2,0.8,1.9
Jason Thompson,SAC,82,61,24.5,7.1,0.6,3.1,6.0,.506,0.0,0.0,,.506,1.0,1.8,.579,1.9,4.6,0.4,0.7,1.2,3.1
Klay Thompson,GSW,81,81,35.4,18.4,2.2,6.9,15.5,.444,2.8,6.6,.417,.533,1.8,2.3,.795,0.5,2.6,0.9,0.5,1.7,2.9
Tristan Thompson,CLE,82,82,31.6,11.7,0.9,4.4,9.3,.477,0.0,0.0,.000,.477,2.9,4.1,.693,3.3,5.9,0.5,0.4,1.3,2.3
Marcus Thornton,TOT,72,27,24.2,9.8,1.1,3.5,8.9,.394,1.5,4.4,.345,.480,1.3,1.6,.804,0.8,2.0,0.8,0.2,0.9,1.5
Marcus Thornton,SAC,46,26,24.4,8.3,1.0,3.1,8.1,.381,1.2,3.9,.318,.457,0.9,1.1,.808,0.8,1.8,0.7,0.2,0.8,1.6
Marcus Thornton,BRK,26,1,23.8,12.3,1.2,4.2,10.2,.414,2.0,5.3,.380,.511,1.8,2.3,.800,0.7,2.2,1.0,0.1,1.1,1.4
Jamaal Tinsley,UTA,8,5,13.8,1.1,2.9,0.5,2.5,.200,0.1,1.9,.067,.225,0.0,0.0,,0.3,1.1,0.3,0.0,1.1,1.3
Anthony Tolliver,CHA,64,9,20.3,6.1,0.7,2.0,4.8,.420,1.6,3.9,.413,.586,0.5,0.6,.805,0.5,2.1,0.3,0.2,0.4,1.3
P.J. Tucker,PHO,81,81,30.7,9.4,1.7,3.3,7.6,.431,0.9,2.4,.387,.491,1.9,2.5,.776,2.0,4.5,1.4,0.3,1.3,2.5
Ronny Turiaf,MIN,31,10,19.5,4.8,0.8,2.1,3.5,.598,0.0,0.0,,.598,0.7,1.6,.420,1.8,3.8,0.3,1.6,0.8,2.1
Hedo Türkoğlu,LAC,38,0,10.3,3.0,0.9,1.1,2.9,.385,0.6,1.3,.440,.486,0.2,0.5,.500,0.3,2.1,0.5,0.3,0.4,1.3
Evan Turner,TOT,81,56,30.3,14.0,3.2,5.4,12.6,.425,0.6,1.9,.321,.450,2.6,3.2,.813,0.8,4.3,0.8,0.1,2.3,2.4
Evan Turner,PHI,54,54,34.9,17.4,3.7,6.6,15.4,.428,0.7,2.4,.288,.451,3.5,4.2,.829,0.9,5.0,1.0,0.1,2.9,2.7
Evan Turner,IND,27,2,21.1,7.1,2.4,2.9,7.0,.411,0.4,0.9,.500,.442,0.9,1.3,.706,0.4,2.7,0.4,0.1,1.3,1.8
Jeremy Tyler,NYK,41,0,9.7,3.6,0.2,1.5,2.8,.517,0.0,0.0,,.517,0.6,1.2,.542,0.9,1.7,0.1,0.5,0.6,1.7
Ekpe Udoh,MIL,42,14,19.1,3.4,0.7,1.4,3.4,.399,0.0,0.0,,.399,0.7,1.1,.638,1.5,2.1,0.4,1.0,0.9,2.3
Beno Udrih,TOT,41,12,15.7,4.9,2.8,1.9,4.3,.438,0.5,1.0,.452,.492,0.6,0.7,.833,0.2,1.2,0.6,0.1,1.1,1.2
Beno Udrih,NYK,31,12,19.0,5.6,3.5,2.2,5.2,.425,0.5,1.3,.425,.478,0.6,0.8,.833,0.3,1.5,0.7,0.1,1.4,1.5
Beno Udrih,MEM,10,0,5.5,2.7,0.6,1.0,1.8,.556,0.2,0.2,1.000,.611,0.5,0.6,.833,0.0,0.2,0.1,0.1,0.5,0.4
Jonas Valančiūnas,TOR,81,81,28.2,11.3,0.7,4.4,8.3,.531,0.0,0.0,.000,.531,2.4,3.2,.762,2.8,6.0,0.3,0.9,1.7,3.1
Anderson Varejão,CLE,65,29,27.7,8.4,2.2,3.5,7.1,.495,0.0,0.1,.000,.495,1.4,2.1,.681,2.9,6.8,1.1,0.6,1.1,2.5
Jarvis Varnado,TOT,24,0,14.1,4.1,0.5,1.5,2.5,.600,0.0,0.0,,.600,1.1,2.2,.519,0.8,1.8,0.4,1.2,0.4,2.6
Jarvis Varnado,CHI,1,0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Jarvis Varnado,PHI,23,0,14.7,4.3,0.6,1.6,2.6,.600,0.0,0.0,,.600,1.2,2.3,.519,0.8,1.9,0.4,1.3,0.4,2.7
Greivis Vásquez,TOT,79,23,22.5,9.6,4.1,3.5,8.3,.421,1.4,3.7,.377,.504,1.2,1.4,.880,0.3,1.9,0.4,0.1,1.6,1.8
Greivis Vásquez,SAC,18,18,25.8,9.8,5.3,3.6,8.3,.433,0.9,2.8,.320,.487,1.7,1.8,.938,0.3,1.6,0.3,0.1,1.5,2.1
Greivis Vásquez,TOR,61,5,21.5,9.5,3.7,3.5,8.3,.417,1.5,3.9,.389,.509,1.1,1.2,.855,0.2,2.0,0.4,0.1,1.7,1.7
Jan Veselý,TOT,54,1,14.4,3.6,0.4,1.6,3.2,.514,0.0,0.0,,.514,0.4,1.0,.339,1.5,2.0,1.0,0.6,0.7,2.2
Jan Veselý,WAS,33,1,14.2,3.2,0.3,1.5,2.8,.522,0.0,0.0,,.522,0.2,0.9,.267,1.6,1.8,0.8,0.6,0.7,1.9
Jan Veselý,DEN,21,0,14.6,4.4,0.5,2.0,3.9,.506,0.0,0.0,,.506,0.5,1.2,.423,1.3,2.4,1.3,0.8,0.7,2.7
Charlie Villanueva,DET,20,0,9.0,4.6,0.3,1.8,4.6,.380,0.7,2.8,.250,.457,0.4,0.7,.571,0.3,1.4,0.2,0.3,0.4,0.8
Nikola Vučević,ORL,57,57,31.8,14.2,1.8,6.2,12.2,.507,0.0,0.0,,.507,1.8,2.4,.766,3.2,7.7,1.1,0.8,2.0,3.0
Sasha Vujačić,LAC,2,0,5.0,2.5,0.0,1.0,2.5,.400,0.5,1.0,.500,.500,0.0,0.0,,0.0,1.5,0.5,0.0,1.5,0.5
Dwyane Wade,MIA,54,53,32.9,19.0,4.7,7.7,14.1,.545,0.2,0.6,.281,.551,3.5,4.8,.733,1.1,3.4,1.5,0.5,3.0,2.0
Dion Waiters,CLE,70,24,29.6,15.9,3.0,6.1,14.2,.433,1.3,3.6,.368,.479,2.3,3.4,.685,0.5,2.3,0.9,0.2,2.2,2.2
Kemba Walker,CHA,73,73,35.8,17.7,6.1,6.2,15.7,.393,1.5,4.5,.333,.441,3.9,4.6,.837,0.5,3.7,1.2,0.4,2.3,1.8
John Wall,WAS,82,82,36.3,19.3,8.8,7.1,16.3,.433,1.3,3.8,.351,.473,3.9,4.8,.805,0.5,3.6,1.8,0.5,3.6,2.7
Gerald Wallace,BOS,58,16,24.4,5.1,2.5,2.0,4.0,.504,0.3,1.1,.297,.546,0.8,1.7,.465,0.6,3.0,1.3,0.2,1.7,1.4
Casper Ware,PHI,9,0,12.9,5.3,1.1,2.0,4.7,.429,0.8,2.3,.333,.512,0.6,0.7,.833,0.0,1.0,0.9,0.0,0.6,1.2
C.J. Watson,IND,63,5,18.9,6.6,1.7,2.3,5.3,.437,0.8,2.3,.366,.516,1.1,1.4,.784,0.3,1.3,1.0,0.1,1.0,1.0
Earl Watson,POR,24,0,6.7,0.5,1.2,0.1,0.5,.273,0.1,0.3,.286,.364,0.2,0.2,1.000,0.2,0.4,0.2,0.0,0.7,1.4
Maalik Wayns,LAC,2,0,4.5,1.0,1.0,0.5,1.0,.500,0.0,0.0,,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0
Martell Webster,WAS,78,13,27.7,9.7,1.2,3.3,7.5,.433,1.9,4.8,.392,.557,1.3,1.6,.840,0.5,2.4,0.5,0.2,0.7,1.9
David West,IND,80,80,30.9,14.0,2.8,5.7,11.7,.488,0.1,0.2,.267,.490,2.5,3.1,.789,1.5,5.3,0.8,0.9,1.7,2.3
Russell Westbrook,OKC,46,46,30.7,21.8,6.9,7.5,17.2,.437,1.5,4.7,.318,.480,5.3,6.4,.826,1.2,4.5,1.9,0.2,3.8,2.3
D.J. White,CHA,2,0,5.0,0.0,0.0,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,0.5,0.0,0.0,0.5
Royce White,SAC,3,0,3.0,0.0,0.0,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7
Deron Williams,BRK,64,58,32.2,14.3,6.1,5.0,11.2,.450,1.5,4.2,.366,.518,2.7,3.4,.801,0.2,2.4,1.5,0.2,2.2,2.3
Derrick Williams,TOT,78,15,23.3,8.0,0.7,2.6,6.2,.427,0.3,1.3,.263,.454,2.4,3.3,.718,0.9,3.2,0.6,0.3,1.0,1.5
Derrick Williams,MIN,11,0,14.7,4.9,0.1,1.7,4.9,.352,0.2,1.4,.133,.370,1.3,1.5,.875,0.3,2.1,0.4,0.4,0.5,0.8
Derrick Williams,SAC,67,15,24.7,8.5,0.8,2.8,6.4,.437,0.4,1.3,.286,.465,2.6,3.6,.708,1.0,3.4,0.7,0.2,1.0,1.6
Elliot Williams,PHI,67,2,17.3,6.0,1.1,2.1,5.0,.415,0.6,1.9,.296,.470,1.3,1.8,.731,0.4,1.5,0.5,0.0,1.0,1.9
Lou Williams,ATL,60,7,24.1,10.4,3.5,3.3,8.2,.400,1.3,3.9,.342,.480,2.5,3.0,.849,0.2,1.9,0.8,0.1,1.5,1.1
Marvin Williams,UTA,66,50,25.4,9.1,1.2,3.5,8.0,.439,1.3,3.5,.359,.519,0.9,1.1,.781,1.2,3.8,0.8,0.5,0.8,2.3
Mo Williams,POR,74,0,24.8,9.7,4.3,3.8,9.1,.417,1.1,3.0,.369,.478,1.1,1.2,.876,0.6,1.5,0.7,0.1,2.0,2.7
Reggie Williams,OKC,3,0,5.7,3.7,0.3,1.7,3.0,.556,0.3,1.0,.333,.611,0.0,0.0,,0.0,0.0,0.3,0.0,0.7,0.3
Shawne Williams,LAL,36,13,20.9,5.6,0.8,2.0,5.3,.380,1.2,3.6,.326,.490,0.4,0.6,.700,0.7,3.9,0.5,0.8,0.6,2.6
Jeff Withey,NOP,58,4,11.8,3.3,0.4,1.2,2.2,.535,0.0,0.0,.000,.535,0.9,1.3,.712,0.8,1.7,0.3,0.9,0.3,1.3
Nate Wolters,MIL,58,31,22.6,7.2,3.2,2.9,6.7,.437,0.3,1.1,.290,.460,1.0,1.6,.656,0.6,2.0,0.6,0.3,1.0,1.2
Metta World Peace,NYK,29,1,13.4,4.8,0.6,1.9,4.9,.397,0.6,1.9,.315,.457,0.3,0.6,.625,0.6,1.4,0.8,0.3,0.7,1.5
Brandan Wright,DAL,58,0,18.6,9.1,0.5,3.9,5.7,.677,0.0,0.0,,.677,1.3,1.8,.726,1.8,2.4,0.6,0.9,0.6,1.6
Chris Wright,MIL,8,0,15.8,6.0,0.6,2.6,4.4,.600,0.0,0.1,.000,.600,0.8,1.9,.400,1.3,1.3,0.9,0.6,0.6,2.1
Dorell Wright,POR,68,13,14.5,5.0,0.9,1.6,4.4,.374,1.0,3.0,.342,.490,0.8,1.0,.754,0.4,2.4,0.3,0.2,0.6,0.9
Tony Wroten,PHI,72,16,24.5,13.0,3.0,4.8,11.2,.427,0.6,2.6,.213,.452,2.9,4.5,.641,1.0,2.2,1.1,0.2,2.8,2.1
Nick Young,LAL,64,9,28.3,17.9,1.5,6.0,13.9,.435,2.1,5.5,.386,.511,3.7,4.5,.825,0.5,2.1,0.7,0.2,1.5,2.4
Thaddeus Young,PHI,79,78,34.4,17.9,2.3,7.4,16.2,.454,1.1,3.7,.308,.489,2.1,2.9,.712,2.1,3.9,2.1,0.5,2.1,2.7
Cody Zeller,CHA,82,3,17.3,6.0,1.1,2.1,4.9,.426,0.0,0.0,.000,.426,1.8,2.4,.730,1.4,2.9,0.5,0.5,1.1,2.1
Tyler Zeller,CLE,70,9,15.0,5.7,0.5,2.2,4.1,.538,0.0,0.0,.000,.538,1.2,1.7,.719,1.5,2.6,0.3,0.5,0.9,2.0
