Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Thabo Sefolosha,ATL,75,11,23.4,6.4,1.4,2.5,5.0,.505,0.6,1.7,.339,.562,0.8,1.3,.626,0.7,3.8,1.1,0.5,0.9,1.5
Kevin Séraphin,NYK,48,0,11.0,3.9,1.0,1.8,4.3,.410,0.0,0.0,.000,.410,0.4,0.5,.826,0.6,2.0,0.2,0.8,0.9,1.4
Ramon Sessions,WAS,82,5,20.3,9.9,2.9,3.4,7.2,.473,0.4,1.4,.324,.503,2.6,3.5,.756,0.3,2.2,0.6,0.1,1.4,1.2
Iman Shumpert,CLE,54,5,24.4,5.8,1.7,2.1,5.6,.374,0.8,2.7,.295,.444,0.7,0.9,.784,0.6,3.2,1.0,0.4,1.1,2.2
Jonathon Simmons,SAS,55,2,14.8,6.0,1.1,2.2,4.4,.504,0.3,0.9,.383,.541,1.3,1.7,.750,0.3,1.5,0.4,0.1,1.0,1.9
Henry Sims,BRK,14,4,18.8,6.5,0.6,2.4,5.5,.429,0.0,0.0,,.429,1.8,2.1,.833,1.5,3.6,0.6,1.0,0.9,2.6
Kyle Singler,OKC,68,2,14.4,3.4,0.4,1.3,3.3,.389,0.4,1.4,.309,.457,0.4,0.6,.659,0.7,1.3,0.4,0.1,0.5,1.8
Donald Sloan,BRK,61,33,21.6,7.0,4.4,2.5,5.7,.440,0.6,1.6,.384,.494,1.3,1.7,.750,0.3,2.6,0.5,0.1,1.3,1.2
Marcus Smart,BOS,61,10,27.3,9.1,3.0,3.0,8.7,.348,1.0,4.0,.253,.405,2.1,2.7,.777,1.2,2.9,1.5,0.3,1.3,3.0
Greg Smith,MIN,18,0,10.7,2.4,0.3,1.0,1.8,.563,0.0,0.0,,.563,0.4,0.9,.412,0.7,1.7,0.2,0.1,0.4,1.6
Ish Smith,TOT,77,53,29.1,12.6,6.5,5.2,12.6,.411,0.7,2.2,.329,.440,1.6,2.3,.693,0.6,3.4,1.1,0.3,2.3,1.7
Ish Smith,NOP,27,3,22.9,8.9,5.7,3.6,8.4,.430,0.4,1.2,.303,.452,1.2,1.6,.767,0.5,2.9,0.9,0.2,1.7,1.4
Ish Smith,PHI,50,50,32.4,14.7,7.0,6.0,14.8,.405,0.9,2.7,.336,.436,1.8,2.7,.669,0.6,3.7,1.3,0.4,2.6,1.9
J.R. Smith,CLE,77,77,30.7,12.4,1.7,4.6,11.0,.415,2.6,6.6,.400,.535,0.6,0.9,.634,0.6,2.3,1.1,0.3,0.8,2.6
Jason Smith,ORL,76,2,15.5,7.2,0.8,3.2,6.6,.485,0.1,0.2,.250,.489,0.7,0.9,.806,0.7,2.2,0.4,0.9,0.8,2.1
Josh Smith,TOT,55,7,16.0,6.0,1.6,2.3,6.3,.364,0.7,2.6,.287,.423,0.7,1.2,.552,0.9,2.6,0.6,0.9,1.4,2.1
Josh Smith,LAC,32,1,14.3,5.7,1.3,2.2,5.6,.383,0.6,1.8,.310,.433,0.8,1.3,.595,1.0,2.9,0.6,1.1,1.3,1.9
Josh Smith,HOU,23,6,18.3,6.6,2.1,2.5,7.3,.343,1.0,3.7,.271,.411,0.5,1.1,.480,0.8,2.1,0.7,0.6,1.6,2.4
Russ Smith,MEM,15,0,4.4,1.5,0.7,0.5,1.5,.318,0.1,0.3,.200,.341,0.5,0.9,.615,0.1,0.5,0.3,0.1,0.5,0.3
Tony Snell,CHI,64,33,20.3,5.3,1.0,2.0,5.3,.372,0.9,2.4,.361,.454,0.5,0.5,.909,0.3,2.8,0.3,0.3,0.8,1.6
Marreese Speights,GSW,72,0,11.6,7.1,0.8,2.7,6.3,.432,0.3,0.9,.387,.458,1.3,1.6,.825,1.1,2.3,0.3,0.5,0.9,1.6
Tiago Splitter,ATL,36,2,16.1,5.6,0.8,2.3,4.3,.523,0.0,0.1,.000,.523,1.1,1.3,.813,1.3,2.1,0.6,0.3,0.7,2.0
Nik Stauskas,PHI,73,35,24.8,8.5,1.9,2.9,7.5,.385,1.5,4.5,.326,.483,1.2,1.6,.771,0.3,2.2,0.6,0.3,1.3,1.6
Lance Stephenson,TOT,69,13,19.9,8.3,1.9,3.3,6.9,.481,0.4,1.1,.385,.513,1.3,1.6,.784,0.6,2.7,0.6,0.1,1.4,2.0
Lance Stephenson,LAC,43,10,15.8,4.7,1.4,1.9,3.9,.494,0.4,1.1,.404,.551,0.5,0.7,.700,0.4,2.1,0.6,0.1,1.1,1.8
Lance Stephenson,MEM,26,3,26.6,14.2,2.8,5.6,11.8,.474,0.4,1.2,.355,.492,2.5,3.1,.815,0.8,3.6,0.7,0.2,1.8,2.2
Alex Stepheson,TOT,8,0,9.1,2.8,0.3,1.1,3.4,.333,0.0,0.0,,.333,0.5,1.5,.333,2.4,1.1,0.1,0.6,0.0,1.5
Alex Stepheson,LAC,4,0,3.0,0.5,0.0,0.3,0.3,1.000,0.0,0.0,,1.000,0.0,0.5,.000,0.3,0.3,0.0,0.5,0.0,1.0
Alex Stepheson,MEM,4,0,15.3,5.0,0.5,2.0,6.5,.308,0.0,0.0,,.308,1.0,2.5,.400,4.5,2.0,0.3,0.8,0.0,2.0
Jarnell Stokes,TOT,7,0,2.6,1.0,0.1,0.4,0.7,.600,0.0,0.0,,.600,0.1,0.3,.500,0.1,0.4,0.1,0.0,0.0,0.1
Jarnell Stokes,MEM,2,0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.5,0.0,0.0,0.0,0.0
Jarnell Stokes,MIA,5,0,2.8,1.4,0.2,0.6,1.0,.600,0.0,0.0,,.600,0.2,0.4,.500,0.0,0.4,0.2,0.0,0.0,0.2
Amar'e Stoudemire,MIA,52,36,14.7,5.8,0.5,2.4,4.3,.566,0.0,0.0,,.566,1.0,1.3,.746,1.3,3.0,0.3,0.8,0.9,1.8
Rodney Stuckey,IND,58,1,22.0,8.9,2.4,3.2,7.6,.413,0.3,1.4,.241,.436,2.3,2.7,.829,0.3,2.4,0.7,0.1,1.3,1.3
Jared Sullinger,BOS,81,73,23.6,10.3,2.3,4.3,10.0,.435,0.4,1.3,.282,.453,1.3,2.0,.640,2.4,5.9,0.9,0.6,1.3,2.6
Edy Tavares,ATL,11,0,6.6,2.3,0.3,1.0,1.7,.579,0.0,0.0,,.579,0.3,0.7,.375,0.6,1.3,0.1,0.5,0.5,0.7
Jeff Teague,ATL,79,78,28.5,15.7,5.9,5.5,12.5,.439,1.4,3.5,.400,.495,3.3,3.9,.837,0.4,2.3,1.2,0.3,2.8,2.1
Mirza Teletović,PHO,79,1,21.3,12.2,1.1,4.2,9.8,.427,2.3,5.8,.393,.544,1.5,2.0,.774,0.7,3.1,0.4,0.3,1.1,2.0
Garrett Temple,WAS,80,43,24.4,7.3,1.8,2.5,6.3,.398,1.1,3.2,.345,.486,1.1,1.6,.728,0.5,2.2,0.9,0.2,0.8,2.4
Jason Terry,HOU,72,7,17.5,5.9,1.4,2.1,5.2,.402,1.3,3.6,.356,.525,0.4,0.5,.818,0.2,0.9,0.7,0.1,0.7,1.3
Isaiah Thomas,BOS,82,79,32.2,22.2,6.2,7.2,16.9,.428,2.0,5.7,.359,.488,5.8,6.6,.871,0.6,2.4,1.1,0.1,2.7,2.0
Lance Thomas,NYK,59,5,22.3,8.2,0.9,2.9,6.5,.442,0.7,1.8,.404,.500,1.7,2.0,.857,0.6,1.6,0.4,0.1,1.0,1.8
Hollis Thompson,PHI,77,17,28.0,9.8,1.3,3.5,8.8,.397,1.9,5.1,.380,.507,0.9,1.2,.719,0.7,2.8,0.5,0.3,1.0,2.4
Jason Thompson,TOT,47,7,10.0,3.1,0.6,1.1,2.3,.481,0.1,0.3,.333,.505,0.8,1.1,.704,0.7,2.2,0.3,0.4,0.3,1.7
Jason Thompson,GSW,28,1,6.4,2.1,0.7,0.7,1.5,.476,0.0,0.0,,.476,0.7,1.1,.625,0.4,1.6,0.1,0.3,0.3,1.4
Jason Thompson,TOR,19,6,15.4,4.6,0.5,1.7,3.5,.485,0.3,0.8,.333,.523,0.9,1.2,.818,1.2,3.1,0.4,0.6,0.4,2.1
Klay Thompson,GSW,80,80,33.3,22.1,2.1,8.1,17.3,.470,3.5,8.1,.425,.569,2.4,2.8,.873,0.4,3.4,0.8,0.6,1.7,1.9
Tristan Thompson,CLE,82,34,27.7,7.8,0.8,3.0,5.1,.588,0.0,0.0,,.588,1.8,3.0,.616,3.3,5.7,0.5,0.6,0.7,2.5
Marcus Thornton,TOT,61,8,18.2,9.7,1.4,3.5,8.9,.399,1.5,4.4,.337,.482,1.1,1.3,.848,0.6,1.8,0.8,0.1,0.8,1.5
Marcus Thornton,HOU,47,6,18.8,10.0,1.4,3.7,9.3,.400,1.6,4.6,.338,.484,1.1,1.2,.879,0.7,1.8,0.7,0.1,0.9,1.6
Marcus Thornton,WAS,14,2,16.0,8.4,1.4,3.0,7.6,.393,1.3,3.9,.333,.477,1.1,1.5,.762,0.5,2.0,0.9,0.1,0.8,1.2
Anthony Tolliver,DET,72,5,18.6,5.3,0.7,1.8,4.6,.386,1.4,3.8,.360,.533,0.4,0.7,.617,0.5,2.6,0.4,0.2,0.4,1.2
Axel Toupane,DEN,21,0,14.5,3.6,0.7,1.2,3.3,.357,0.6,1.9,.325,.450,0.6,0.8,.765,0.4,1.1,0.3,0.3,0.3,1.9
Karl-Anthony Towns,MIN,82,82,32.0,18.3,2.0,7.6,14.1,.542,0.4,1.1,.341,.555,2.7,3.4,.811,2.8,7.7,0.7,1.7,2.2,3.0
P.J. Tucker,PHO,82,80,31.0,8.0,2.2,2.9,7.1,.411,0.8,2.5,.330,.469,1.3,1.7,.746,2.0,4.2,1.3,0.2,1.4,2.5
Evan Turner,BOS,81,12,28.0,10.5,4.4,4.2,9.3,.456,0.2,1.0,.241,.469,1.8,2.2,.827,0.6,4.3,1.0,0.3,2.1,1.7
Myles Turner,IND,60,30,22.8,10.3,0.7,4.4,8.8,.498,0.1,0.2,.214,.501,1.5,2.0,.727,1.1,4.4,0.4,1.4,1.1,2.6
Beno Udrih,TOT,44,5,16.1,4.7,2.6,2.0,4.5,.434,0.3,1.0,.341,.472,0.4,0.5,.900,0.2,1.5,0.3,0.0,1.2,1.2
Beno Udrih,MEM,8,0,15.0,5.9,3.3,2.5,5.8,.435,0.5,1.4,.364,.478,0.4,0.4,1.000,0.3,0.9,0.4,0.1,1.4,1.4
Beno Udrih,MIA,36,5,16.3,4.4,2.5,1.8,4.2,.434,0.3,0.9,.333,.470,0.4,0.5,.882,0.2,1.6,0.3,0.0,1.2,1.1
Jonas Valančiūnas,TOR,60,59,26.0,12.8,0.7,5.1,8.9,.565,0.0,0.0,,.565,2.7,3.6,.761,3.1,6.1,0.4,1.3,1.4,2.6
Anderson Varejão,TOT,53,0,9.4,2.6,0.7,1.0,2.3,.427,0.0,0.0,.000,.427,0.6,0.9,.640,0.7,2.0,0.3,0.2,0.4,1.3
Anderson Varejão,CLE,31,0,10.0,2.6,0.6,1.0,2.5,.421,0.0,0.0,.000,.421,0.5,0.7,.762,0.8,2.2,0.4,0.2,0.5,1.1
Anderson Varejão,GSW,22,0,8.5,2.6,0.7,1.0,2.2,.438,0.0,0.0,,.438,0.7,1.3,.552,0.6,1.7,0.2,0.2,0.3,1.6
Greivis Vásquez,MIL,23,0,20.0,5.7,4.0,2.0,6.0,.326,0.8,3.2,.247,.391,1.0,1.1,.846,0.2,1.8,0.4,0.0,1.7,1.8
Rashad Vaughn,MIL,70,6,14.3,3.1,0.6,1.2,3.8,.305,0.6,2.1,.293,.385,0.2,0.2,.800,0.2,1.1,0.4,0.2,0.4,1.0
Charlie Villanueva,DAL,62,4,10.7,5.1,0.4,2.0,5.3,.382,0.8,2.8,.273,.454,0.4,0.4,.917,0.4,2.1,0.3,0.2,0.5,1.1
Noah Vonleh,POR,78,56,15.1,3.6,0.4,1.5,3.6,.421,0.1,0.6,.239,.441,0.5,0.7,.745,1.2,2.7,0.3,0.3,0.6,1.9
Nikola Vučević,ORL,65,60,31.3,18.2,2.8,8.2,16.1,.510,0.0,0.1,.222,.511,1.7,2.3,.753,2.7,6.2,0.8,1.1,1.9,2.7
Sasha Vujačić,NYK,61,25,14.9,4.9,1.4,1.7,4.5,.383,0.9,2.3,.364,.477,0.5,0.6,.821,0.4,2.0,0.6,0.1,0.7,1.4
Dwyane Wade,MIA,74,73,30.5,19.0,4.6,7.3,16.0,.456,0.1,0.6,.159,.459,4.4,5.5,.793,1.1,3.0,1.1,0.6,2.7,1.6
Dion Waiters,OKC,78,15,27.6,9.8,2.0,3.6,9.1,.399,1.1,3.1,.358,.460,1.4,2.0,.713,0.5,2.1,1.0,0.2,1.5,1.8
Kemba Walker,CHO,81,81,35.6,20.9,5.2,7.0,16.4,.427,2.2,6.0,.371,.495,4.6,5.4,.847,0.7,3.7,1.6,0.5,2.1,1.4
John Wall,WAS,77,77,36.2,19.9,10.2,7.4,17.5,.424,1.5,4.3,.351,.467,3.5,4.5,.791,0.5,4.4,1.9,0.8,4.1,2.1
T.J. Warren,PHO,47,4,22.8,11.0,0.9,4.7,9.4,.501,0.6,1.5,.400,.533,1.0,1.4,.703,1.2,1.9,0.8,0.3,0.7,2.0
C.J. Watson,ORL,33,2,19.9,4.3,2.7,1.4,4.2,.343,0.4,1.5,.292,.394,1.0,1.2,.872,0.3,1.7,0.6,0.2,0.8,1.5
Briante Weber,TOT,7,4,24.1,4.4,3.0,2.0,5.6,.359,0.0,0.7,.000,.359,0.4,0.6,.750,1.1,2.4,1.3,0.4,1.3,1.7
Briante Weber,MEM,6,4,27.7,4.8,3.3,2.2,6.3,.342,0.0,0.8,.000,.342,0.5,0.7,.750,1.3,2.7,1.5,0.5,1.5,1.8
Briante Weber,MIA,1,0,3.0,2.0,1.0,1.0,1.0,1.000,0.0,0.0,,1.000,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
Sonny Weems,TOT,43,0,11.6,2.5,1.1,1.0,2.6,.382,0.3,1.0,.366,.450,0.2,0.3,.533,0.2,1.1,0.2,0.0,1.0,1.1
Sonny Weems,PHO,36,0,11.7,2.5,1.3,1.0,2.5,.393,0.4,0.9,.406,.466,0.2,0.4,.538,0.2,1.0,0.3,0.0,1.0,1.1
Sonny Weems,PHI,7,0,11.1,2.4,0.3,1.0,3.0,.333,0.3,1.3,.222,.381,0.1,0.3,.500,0.1,1.6,0.0,0.0,0.6,1.0
David West,SAS,78,19,18.0,7.1,1.8,3.1,5.7,.545,0.0,0.1,.429,.548,0.8,1.0,.788,0.9,3.0,0.6,0.7,0.9,1.8
Russell Westbrook,OKC,80,80,34.4,23.5,10.4,8.2,18.1,.454,1.3,4.3,.296,.489,5.8,7.2,.812,1.8,6.0,2.0,0.3,4.3,2.5
Hassan Whiteside,MIA,73,43,29.1,14.2,0.4,5.7,9.3,.606,0.0,0.0,,.606,2.9,4.5,.650,3.3,8.6,0.6,3.7,1.9,2.8
Shayne Whittington,IND,7,0,5.9,1.6,0.4,0.7,1.6,.455,0.0,0.3,.000,.455,0.1,0.3,.500,0.7,1.0,0.1,0.1,0.7,1.0
Andrew Wiggins,MIN,81,81,35.1,20.7,2.0,7.3,16.0,.459,0.7,2.3,.300,.481,5.3,7.0,.761,1.3,2.3,1.0,0.6,2.2,2.0
C.J. Wilcox,LAC,23,0,7.3,3.0,0.4,1.1,2.9,.394,0.4,1.0,.391,.462,0.4,0.5,.750,0.0,0.5,0.4,0.1,0.1,0.7
Alan Williams,PHO,10,0,6.8,2.9,0.5,1.0,2.4,.417,0.0,0.0,,.417,0.9,1.4,.643,1.4,2.4,0.4,0.5,0.6,1.5
Deron Williams,DAL,65,63,32.4,14.1,5.8,4.9,11.9,.414,1.5,4.3,.344,.477,2.8,3.2,.869,0.3,2.6,0.9,0.2,2.3,2.4
Derrick Williams,NYK,80,9,17.9,9.3,0.9,3.2,7.1,.450,0.6,1.9,.293,.488,2.4,3.2,.758,0.6,3.1,0.4,0.1,0.8,0.9
Elliot Williams,MEM,5,0,9.0,1.6,0.8,0.4,2.0,.200,0.2,0.8,.250,.250,0.6,0.8,.750,0.2,0.6,0.0,0.0,0.2,0.4
Lou Williams,LAL,67,35,28.5,15.3,2.5,4.2,10.3,.408,1.6,4.8,.344,.488,5.3,6.3,.830,0.5,2.1,0.9,0.3,1.6,1.6
Marvin Williams,CHO,81,81,28.9,11.7,1.4,4.2,9.2,.452,1.9,4.7,.402,.554,1.5,1.8,.833,1.6,4.9,0.7,1.0,0.8,1.6
Mo Williams,CLE,41,14,18.2,8.2,2.4,3.2,7.4,.437,0.9,2.5,.353,.497,0.9,1.0,.905,0.1,1.6,0.3,0.1,1.4,1.5
Justise Winslow,MIA,78,8,28.6,6.4,1.5,2.5,5.9,.422,0.4,1.5,.276,.457,1.0,1.5,.684,1.0,4.1,0.9,0.3,1.2,2.4
Jeff Withey,UTA,51,10,12.9,4.3,0.4,1.7,3.2,.537,0.0,0.0,.000,.537,0.8,1.2,.729,1.1,2.3,0.4,1.0,0.5,1.5
Christian Wood,PHI,17,0,8.5,3.6,0.2,1.3,3.1,.415,0.2,0.6,.364,.453,0.8,1.2,.619,0.8,1.5,0.3,0.4,0.1,0.6
Metta World Peace,LAL,35,5,16.9,5.0,0.8,1.6,5.1,.311,0.7,2.4,.310,.384,1.1,1.6,.702,0.5,2.0,0.6,0.3,0.4,1.9
Brandan Wright,MEM,12,2,17.7,6.9,0.5,2.9,4.3,.673,0.0,0.0,,.673,1.1,2.0,.542,1.2,2.4,0.4,1.3,0.8,1.8
Delon Wright,TOR,27,1,8.5,3.8,1.1,1.3,3.0,.450,0.2,0.5,.385,.481,1.0,1.3,.743,0.3,1.1,0.3,0.1,0.6,0.3
Tony Wroten,PHI,8,3,18.0,8.4,2.5,2.8,8.1,.338,0.4,2.1,.176,.362,2.5,4.6,.541,0.3,2.4,0.4,0.0,3.6,1.4
James Young,BOS,29,0,6.9,1.0,0.3,0.4,1.2,.306,0.2,0.9,.231,.389,0.0,0.1,.250,0.1,0.8,0.2,0.0,0.2,0.6
Joe Young,IND,41,0,9.4,3.8,1.6,1.5,4.1,.367,0.2,1.1,.217,.396,0.5,0.6,.800,0.1,1.1,0.4,0.0,0.8,0.7
Nick Young,LAL,54,2,19.1,7.3,0.6,2.3,6.9,.339,1.4,4.4,.325,.442,1.2,1.4,.829,0.3,1.5,0.4,0.1,0.6,0.9
Thaddeus Young,BRK,73,73,33.0,15.1,1.8,6.8,13.2,.514,0.1,0.4,.233,.518,1.4,2.2,.644,2.4,6.6,1.5,0.5,1.9,2.5
Cody Zeller,CHO,73,60,24.3,8.7,1.0,3.2,6.0,.529,0.0,0.1,.100,.530,2.4,3.2,.754,1.9,4.3,0.8,0.9,0.9,2.8
Tyler Zeller,BOS,60,3,11.8,6.1,0.5,2.3,4.8,.476,0.0,0.0,,.476,1.5,1.8,.815,1.0,1.9,0.2,0.4,0.8,1.6
