Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Meyers Leonard,POR,61,1333,19.2,3.5,7.3,16.3,.448,3.2,8.6,.377,1.3,1.7,.761,1.9,9.9,0.3,0.7,2.9,6.9,107,109
Jon Leuer,PHO,67,1255,22.0,2.8,8.7,18.1,.481,1.6,4.3,.382,3.0,3.9,.762,3.0,11.5,1.5,1.2,2.9,4.9,107,106
Damian Lillard,POR,75,2676,35.1,9.6,11.5,27.5,.419,4.3,11.4,.375,7.7,8.7,.892,0.8,4.8,1.2,0.5,4.5,3.1,113,110
Jeremy Lin,CHO,78,2048,22.4,5.8,7.4,17.8,.412,1.9,5.5,.336,5.8,7.2,.815,1.0,5.2,1.4,1.0,3.7,4.0,102,106
Shaun Livingston,GSW,78,1520,15.5,7.5,6.5,12.0,.536,0.1,0.4,.167,2.5,3.0,.860,1.3,4.0,1.8,0.9,2.5,4.5,119,106
Kevon Looney,GSW,5,21,20.7,0.0,9.2,16.1,.571,2.3,4.6,.500,0.0,0.0,,9.2,13.8,0.0,0.0,2.3,4.6,125,105
Brook Lopez,BRK,73,2457,30.8,3.0,12.1,23.7,.511,0.0,0.3,.143,6.5,8.3,.787,4.2,7.6,1.2,2.5,3.6,4.4,109,109
Robin Lopez,NYK,82,2219,19.5,2.6,8.3,15.3,.539,0.0,0.0,.000,3.0,3.7,.795,6.2,7.7,0.4,3.0,3.1,4.2,113,107
Kevin Love,CLE,77,2424,26.2,3.9,8.7,20.7,.419,3.4,9.3,.360,5.5,6.7,.822,3.2,13.0,1.2,0.9,3.0,3.4,112,102
Kyle Lowry,TOR,77,2851,29.6,9.0,9.3,21.7,.427,3.8,9.9,.388,7.2,8.9,.811,1.0,5.6,2.9,0.6,4.1,3.8,115,104
Trey Lyles,UTA,80,1382,18.6,2.3,7.3,16.6,.438,1.9,4.9,.383,2.2,3.1,.695,2.3,9.2,1.0,0.7,2.5,4.4,102,105
Shelvin Mack,TOT,52,1058,22.1,9.2,9.0,20.5,.439,1.9,6.2,.312,2.2,3.0,.738,0.6,5.7,1.7,0.1,4.7,3.5,99,106
Shelvin Mack,ATL,24,179,25.7,10.5,11.0,26.2,.421,1.1,7.5,.148,2.5,3.3,.750,0.6,5.5,2.2,0.0,3.9,1.9,95,103
Shelvin Mack,UTA,28,879,21.3,8.9,8.5,19.2,.444,2.1,5.9,.357,2.2,2.9,.735,0.7,5.7,1.6,0.2,4.9,3.9,100,106
Ian Mahinmi,IND,71,1816,18.1,2.8,7.2,12.3,.589,0.0,0.0,,3.6,6.2,.587,3.8,10.1,1.8,2.1,2.7,6.0,114,100
Devyn Marble,ORL,28,249,12.0,2.4,4.2,14.3,.296,1.6,6.4,.250,2.0,4.8,.417,1.2,6.4,2.6,0.2,1.4,5.0,81,106
Boban Marjanović,SAS,54,508,29.9,2.1,10.6,17.5,.603,0.0,0.0,,8.8,11.5,.763,7.4,12.2,1.2,2.3,2.9,5.4,130,96
Kendall Marshall,PHI,30,400,13.6,8.9,5.3,14.5,.364,2.0,6.0,.327,1.1,1.6,.692,0.2,3.2,2.0,0.2,5.3,3.7,84,112
Jarell Martin,MEM,27,380,20.7,2.0,7.3,15.7,.466,0.0,0.3,.000,6.1,8.4,.726,5.3,6.4,1.1,0.9,2.6,7.9,110,110
Kevin Martin,TOT,55,1095,23.7,2.7,7.2,19.4,.372,2.3,6.3,.360,7.1,7.9,.890,0.6,4.4,1.2,0.1,2.5,3.8,103,111
Kevin Martin,MIN,39,834,25.1,2.8,7.6,20.2,.377,2.3,6.2,.369,7.6,8.6,.880,0.6,4.3,1.0,0.1,2.5,4.1,104,114
Kevin Martin,SAS,16,261,19.4,2.4,5.9,16.7,.353,2.2,6.5,.333,5.5,5.9,.933,0.8,4.9,1.8,0.4,2.5,2.9,99,101
Wesley Matthews,DAL,78,2644,18.8,2.9,6.4,16.4,.388,3.6,10.1,.360,2.4,2.8,.863,0.5,4.1,1.5,0.3,1.5,3.4,105,109
O.J. Mayo,MIL,41,1090,15.0,5.5,5.6,15.0,.371,2.4,7.6,.321,1.4,1.9,.775,0.6,4.3,2.2,0.4,3.4,5.9,91,110
Luc Mbah a Moute,LAC,75,1274,9.1,1.2,3.7,8.1,.454,0.5,1.6,.325,1.2,2.2,.526,2.4,4.4,1.7,0.7,1.3,3.9,101,106
James Michael McAdoo,GSW,41,262,21.6,3.1,8.3,15.5,.536,0.2,0.4,.500,4.8,9.0,.531,5.5,5.2,1.8,1.5,3.0,7.2,112,104
Ray McCallum,TOT,41,475,14.8,6.5,5.9,15.8,.377,1.6,4.5,.357,1.3,1.6,.800,0.9,4.2,1.3,0.8,2.6,3.1,95,106
Ray McCallum,SAS,31,256,13.6,6.6,5.4,13.4,.403,1.0,3.2,.313,1.8,2.0,.900,1.2,5.0,1.0,0.8,2.2,2.8,102,103
Ray McCallum,MEM,10,219,16.2,6.3,6.6,18.6,.354,2.3,6.1,.385,0.7,1.2,.600,0.5,3.3,1.6,0.7,3.1,3.5,88,111
CJ McCollum,POR,80,2780,30.0,6.1,11.5,25.7,.448,3.5,8.5,.417,3.4,4.1,.827,0.8,3.8,1.7,0.4,3.5,3.4,108,110
T.J. McConnell,PHI,81,1606,15.0,11.2,6.7,14.2,.470,0.9,2.7,.348,0.8,1.3,.634,1.3,6.3,2.9,0.3,4.3,3.5,101,108
Chris McCullough,BRK,24,362,15.6,1.3,6.1,15.2,.404,1.8,4.7,.382,1.5,3.2,.478,3.5,6.0,3.9,1.7,2.1,5.4,95,105
K.J. McDaniels,HOU,37,235,18.6,2.1,6.1,15.1,.403,1.5,5.2,.280,5.0,6.3,.800,3.3,5.4,1.5,1.3,3.6,6.3,101,110
Doug McDermott,CHI,81,1861,20.6,1.6,7.8,17.3,.452,3.0,7.0,.425,1.9,2.3,.857,1.0,4.3,0.4,0.2,1.4,3.4,110,112
Mitch McGary,OKC,20,72,17.9,2.1,7.6,15.9,.478,0.0,2.8,.000,2.8,6.9,.400,2.8,9.7,0.7,1.4,4.8,6.9,86,106
JaVale McGee,DAL,34,370,23.7,0.4,10.6,18.4,.575,0.0,0.1,.000,2.5,5.0,.500,7.3,11.0,0.7,3.6,2.9,6.7,110,103
Ben McLemore,SAC,68,1443,17.7,2.6,6.5,15.1,.429,2.2,6.2,.362,2.5,3.4,.718,1.1,3.8,1.7,0.3,3.3,4.7,95,111
Jordan McRae,TOT,22,195,25.5,6.4,8.8,20.1,.436,2.6,5.7,.455,5.4,7.2,.750,1.0,4.1,0.8,0.3,3.9,4.4,107,110
Jordan McRae,PHO,7,82,22.0,5.9,6.5,15.4,.423,1.8,6.5,.273,7.1,8.9,.800,1.2,3.6,1.8,0.0,3.6,4.2,111,111
Jordan McRae,CLE,15,113,28.2,6.8,10.5,23.7,.442,3.2,5.0,.636,4.1,5.9,.692,0.9,4.6,0.0,0.5,4.1,4.6,104,110
Josh McRoberts,MIA,42,595,12.9,7.0,4.7,12.8,.372,1.0,4.2,.245,2.4,3.4,.700,1.9,7.2,1.6,0.6,2.6,5.9,99,105
Jodie Meeks,DET,3,43,25.8,3.5,8.2,23.5,.350,4.7,10.6,.444,4.7,4.7,1.000,1.2,4.7,0.0,0.0,1.2,2.3,111,111
Salah Mejri,DAL,34,397,16.0,1.3,6.3,10.0,.628,0.0,0.1,.000,3.5,5.9,.587,5.3,10.5,1.0,4.6,2.9,6.9,115,101
Jordan Mickey,BOS,16,57,18.0,0.9,6.8,18.8,.364,0.0,0.0,,4.3,8.6,.500,5.1,6.0,0.0,9.4,0.9,4.3,94,99
Khris Middleton,MIL,79,2852,25.6,5.9,9.1,20.4,.444,2.6,6.4,.396,4.9,5.6,.888,0.8,4.6,2.3,0.3,3.2,3.6,109,110
C.J. Miles,IND,64,1464,25.5,2.1,8.8,21.5,.409,4.8,13.1,.367,3.2,4.2,.750,0.8,5.1,1.8,1.0,2.4,4.8,104,104
Andre Miller,TOT,39,461,15.8,9.6,6.5,11.7,.557,0.2,0.9,.250,2.6,3.5,.750,1.3,4.3,1.8,0.0,4.1,5.1,110,108
Andre Miller,MIN,26,280,15.8,10.4,6.5,10.4,.621,0.2,0.7,.250,2.7,3.4,.789,1.1,3.2,1.6,0.0,4.5,5.8,114,113
Andre Miller,SAS,13,181,15.8,8.2,6.5,13.6,.479,0.3,1.1,.250,2.5,3.7,.692,1.7,5.9,2.0,0.0,3.4,4.0,105,101
Mike Miller,DEN,47,373,8.5,5.4,3.0,8.3,.355,2.6,7.0,.365,0.0,0.0,,0.8,6.3,1.7,0.5,2.3,7.1,100,109
Patty Mills,SAS,81,1662,21.3,7.0,8.0,18.9,.425,3.8,9.9,.384,1.4,1.8,.810,0.8,4.0,1.8,0.2,2.3,3.1,109,102
Elijah Millsap,UTA,20,173,11.0,5.8,3.4,11.9,.282,0.3,3.7,.083,4.0,5.5,.722,1.8,8.8,2.1,0.9,2.7,10.1,89,102
Paul Millsap,ATL,81,2647,25.9,4.9,9.4,19.9,.470,1.4,4.3,.319,5.8,7.6,.757,3.7,10.0,2.7,2.6,3.6,4.4,108,96
Nikola Mirotić,CHI,66,1646,23.7,3.0,7.6,18.6,.407,4.1,10.5,.390,4.4,5.5,.807,1.8,9.3,1.8,1.4,3.1,4.6,107,104
Nazr Mohammed,OKC,5,19,20.9,0.0,7.8,13.1,.600,0.0,0.0,,5.2,5.2,1.000,2.6,7.8,0.0,0.0,7.8,10.5,91,110
Greg Monroe,MIL,79,2314,26.6,3.9,10.8,20.7,.522,0.0,0.0,.000,5.0,6.8,.740,4.8,10.5,1.6,1.5,2.8,3.6,113,106
Luis Montero,POR,12,42,16.7,1.2,6.0,22.6,.263,1.2,10.7,.111,3.6,4.8,.750,0.0,4.8,0.0,0.0,4.8,1.2,63,114
E'Twaun Moore,CHI,59,1263,17.6,3.9,7.4,15.4,.481,1.9,4.1,.452,0.9,1.4,.629,0.8,4.5,1.5,0.7,2.1,4.1,105,109
Eric Moreland,SAC,8,48,8.0,1.0,3.0,6.0,.500,0.0,0.0,,2.0,4.0,.500,3.0,8.0,0.0,4.0,3.0,4.0,89,108
Marcus Morris,DET,80,2856,20.0,3.6,7.2,16.7,.434,1.9,5.3,.362,3.6,4.8,.749,1.6,5.5,1.2,0.4,2.5,3.0,107,108
Markieff Morris,TOT,64,1629,22.9,3.7,9.1,21.5,.425,1.4,4.6,.303,3.2,4.4,.735,2.2,8.3,1.7,1.0,4.0,5.5,93,106
Markieff Morris,PHO,37,917,22.8,4.6,9.1,22.9,.397,1.2,4.0,.289,3.5,4.9,.717,2.3,8.0,1.8,0.9,4.8,5.5,89,108
Markieff Morris,WAS,27,712,22.9,2.5,9.2,19.7,.467,1.7,5.4,.316,2.9,3.8,.764,2.1,8.8,1.7,1.2,3.1,5.5,100,104
Anthony Morrow,OKC,68,926,20.4,1.3,7.3,17.9,.408,4.2,10.9,.387,1.6,2.1,.744,0.5,2.8,1.2,0.3,0.9,3.4,114,110
Donatas Motiejūnas,HOU,37,547,20.7,3.7,8.1,18.4,.439,1.4,5.1,.281,3.1,4.8,.642,3.3,6.5,1.5,0.4,4.0,6.2,98,110
Timofey Mozgov,CLE,76,1326,18.4,1.3,7.9,13.9,.565,0.0,0.3,.143,2.6,3.7,.716,4.3,8.8,0.9,2.2,2.8,6.2,112,103
Emmanuel Mudiay,DEN,68,2068,21.1,9.0,8.0,21.9,.364,1.8,5.6,.319,3.4,5.1,.670,0.8,4.8,1.6,0.8,5.3,3.4,88,110
Shabazz Muhammad,MIN,82,1682,25.9,1.6,9.5,20.4,.465,1.3,4.6,.289,5.5,7.3,.764,3.0,5.0,0.7,0.2,2.1,2.8,110,114
Xavier Munford,MEM,14,244,16.9,4.6,6.7,16.2,.416,1.9,4.9,.391,1.5,3.0,.500,0.6,5.9,2.7,0.6,3.2,5.3,92,107
Mike Muscala,ATL,60,565,17.1,3.0,6.6,13.3,.500,1.0,3.4,.308,2.7,3.4,.795,3.3,6.9,1.1,2.4,2.4,6.3,111,102
Larry Nance,LAL,63,1266,13.8,1.7,6.3,11.9,.527,0.0,0.4,.100,1.3,1.9,.681,4.0,8.4,2.1,0.9,1.6,4.9,111,109
Shabazz Napier,ORL,55,600,16.9,8.1,5.7,16.8,.338,2.8,8.7,.327,2.8,3.8,.733,0.8,3.8,1.9,0.1,3.8,3.2,93,109
Gary Neal,WAS,40,807,23.6,2.8,9.1,19.6,.465,2.5,6.0,.410,2.8,3.3,.855,0.7,4.3,1.2,0.1,1.8,3.3,107,109
Jameer Nelson,DEN,39,1036,14.5,9.2,5.5,14.9,.368,2.1,7.0,.299,1.5,1.7,.857,0.9,4.6,1.2,0.2,3.2,4.8,99,112
Raul Neto,UTA,81,1499,16.8,6.1,6.3,14.7,.431,2.3,5.7,.395,1.8,2.5,.743,0.6,3.6,2.2,0.1,3.8,4.3,99,106
Andrew Nicholson,ORL,56,823,23.3,1.5,8.9,18.8,.471,2.5,6.9,.360,3.1,3.9,.785,2.1,10.1,0.6,1.3,2.5,4.2,106,107
Joakim Noah,CHI,29,635,9.8,8.7,4.0,10.5,.383,0.0,0.1,.000,1.7,3.6,.489,6.9,13.3,1.4,2.3,4.1,6.1,98,101
Nerlens Noel,PHI,67,1965,18.6,3.0,7.6,14.6,.521,0.0,0.0,.500,3.3,5.7,.590,3.8,9.7,2.9,2.5,3.9,4.8,99,103
Lucas Nogueira,TOR,29,225,14.9,1.6,6.4,10.1,.636,0.2,0.7,.333,1.8,3.4,.533,4.1,6.4,2.8,2.8,2.5,6.7,117,101
Steve Novak,TOT,10,44,27.4,0.0,9.1,20.5,.444,8.0,17.1,.467,1.1,1.1,1.000,0.0,5.7,0.0,0.0,1.1,3.4,122,113
Steve Novak,OKC,7,24,35.2,0.0,12.4,24.8,.500,10.3,18.6,.556,0.0,0.0,,0.0,8.3,0.0,0.0,2.1,2.1,126,110
Steve Novak,MIL,3,20,17.8,0.0,5.1,15.3,.333,5.1,15.3,.333,2.5,2.5,1.000,0.0,2.5,0.0,0.0,0.0,5.1,115,117
Dirk Nowitzki,DAL,75,2364,29.5,2.8,10.7,23.9,.448,2.7,7.4,.368,5.4,6.0,.893,1.1,9.4,1.1,1.1,1.8,3.5,110,106
Jusuf Nurkić,DEN,32,547,24.1,3.7,9.3,22.2,.417,0.0,0.3,.000,5.6,9.1,.616,6.0,10.1,2.2,4.0,5.0,8.3,92,102
J.J. O'Brien,UTA,2,6,0.0,0.0,0.0,8.8,.000,0.0,0.0,,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,8.8,0,89
Johnny O'Bryant,MIL,66,857,11.9,1.9,5.1,12.4,.411,0.1,0.1,1.000,1.6,2.4,.675,3.9,6.6,1.1,0.5,1.8,5.9,96,111
Kyle O'Quinn,NYK,65,764,20.8,4.8,8.7,18.2,.476,0.3,1.5,.227,3.1,4.0,.767,5.1,11.7,1.3,3.3,4.1,7.2,102,102
Jahlil Okafor,PHI,53,1591,28.6,2.0,12.2,24.1,.508,0.0,0.2,.167,4.1,6.0,.686,3.8,7.7,0.7,1.9,3.8,4.3,99,110
Victor Oladipo,ORL,72,2379,24.2,5.9,8.9,20.4,.438,2.1,5.9,.348,4.3,5.2,.830,1.0,6.2,2.4,1.1,3.2,3.7,105,106
Kelly Olynyk,BOS,69,1395,24.0,3.7,8.8,19.4,.455,3.0,7.3,.405,3.4,4.5,.750,2.5,7.3,1.8,1.2,2.6,5.7,110,103
Kelly Oubre,WAS,63,671,17.1,0.9,6.5,15.3,.427,1.8,5.7,.316,2.3,3.6,.633,1.8,7.8,1.6,0.5,2.5,7.3,93,106
Zaza Pachulia,DAL,76,2004,16.5,3.3,5.6,11.9,.466,0.0,0.1,.000,5.4,7.0,.768,6.3,11.9,1.6,0.6,3.0,4.6,113,104
Kostas Papanikolaou,DEN,26,294,11.4,2.7,4.1,11.3,.364,1.7,5.5,.313,1.5,2.4,.643,1.4,5.5,2.2,0.9,3.6,4.1,83,109
Jabari Parker,MIL,76,2408,22.6,2.7,9.4,19.0,.493,0.2,0.7,.257,3.7,4.8,.768,2.6,5.8,1.5,0.6,2.5,3.3,106,111
Tony Parker,SAS,72,1980,22.2,9.8,9.0,18.4,.493,0.7,1.7,.415,3.4,4.4,.760,0.4,4.1,1.4,0.3,3.4,2.9,109,103
Chandler Parsons,DAL,61,1799,23.7,4.8,9.1,18.4,.492,2.9,7.1,.414,2.6,3.8,.684,0.8,7.2,1.3,0.6,2.7,3.2,110,108
Lamar Patterson,ATL,35,395,10.5,4.9,3.5,10.0,.350,1.5,6.1,.245,2.0,2.8,.727,0.5,5.8,1.1,0.3,2.9,5.6,89,105
Patrick Patterson,TOR,79,2020,13.9,2.4,5.2,12.6,.414,2.7,7.5,.362,0.7,0.9,.853,2.0,6.8,1.4,0.8,1.7,3.3,108,107
Chris Paul,LAC,74,2420,29.9,15.3,10.7,23.1,.462,2.5,6.8,.371,6.1,6.8,.896,0.8,5.6,3.1,0.3,4.0,3.8,119,103
Adreian Payne,MIN,52,486,13.7,3.0,5.5,15.0,.366,0.9,3.3,.281,1.8,2.7,.654,2.1,9.4,1.7,1.1,3.7,8.0,81,108
Cameron Payne,OKC,57,698,20.1,7.7,8.1,19.8,.410,2.6,7.9,.324,1.4,1.7,.792,0.6,5.4,2.6,0.4,3.1,5.7,104,105
Elfrid Payton,ORL,73,2145,18.1,10.9,7.4,17.0,.436,0.7,2.1,.326,2.6,4.4,.589,1.8,4.3,2.1,0.5,4.1,3.7,100,108
Nikola Peković,MIN,12,156,17.4,3.6,6.1,16.2,.380,0.0,0.0,,5.2,6.5,.800,2.3,4.5,0.3,0.0,2.9,7.1,94,115
Kendrick Perkins,NOP,37,542,8.3,2.8,3.7,6.9,.533,0.0,0.0,,1.0,2.3,.440,2.3,9.4,1.0,1.0,3.8,5.9,86,109
Paul Pierce,LAC,68,1231,17.0,2.9,5.9,16.2,.363,3.1,9.9,.310,2.2,2.7,.818,0.5,7.1,1.3,0.7,2.4,5.3,93,105
Tibor Pleiß,UTA,12,82,15.4,1.3,7.1,16.1,.440,0.0,1.3,.000,1.3,1.3,1.000,3.9,5.8,0.6,1.3,5.1,12.2,82,106
Mason Plumlee,POR,82,2084,18.0,5.4,6.4,12.4,.516,0.0,0.1,.000,5.2,8.0,.642,4.8,10.2,1.6,2.0,3.7,6.1,112,104
Miles Plumlee,MIL,61,870,18.4,0.9,8.2,13.6,.601,0.0,0.0,,2.0,3.5,.576,5.5,8.1,1.2,2.9,2.3,4.3,115,107
Otto Porter,WAS,75,2276,18.7,2.6,7.3,15.4,.473,2.1,5.7,.367,2.0,2.7,.754,2.1,6.3,2.2,0.7,1.5,3.5,112,105
Bobby Portis,CHI,62,1102,19.8,2.4,8.5,19.8,.427,0.7,2.4,.308,2.2,3.0,.727,5.6,9.7,1.1,1.0,2.5,4.5,100,106
Kristaps Porziņģis,NYK,72,2047,25.8,2.4,9.4,22.2,.421,2.0,6.1,.333,5.0,6.0,.838,3.3,9.9,1.3,3.4,3.0,5.1,103,103
Dwight Powell,DAL,69,992,20.5,2.3,7.5,15.2,.493,0.1,0.8,.125,5.4,7.3,.739,4.3,9.7,1.8,1.2,2.1,6.1,114,104
Norman Powell,TOR,49,725,19.5,3.4,6.9,16.3,.424,2.6,6.3,.404,3.1,3.8,.811,1.1,6.8,2.1,0.7,2.3,4.2,107,105
Phil Pressey,TOT,23,283,13.3,13.0,5.2,13.5,.385,0.7,3.1,.222,2.2,4.3,.520,0.5,4.8,3.1,0.7,5.7,4.8,88,107
Phil Pressey,PHI,14,170,15.9,13.3,6.1,15.9,.382,1.2,3.7,.308,2.6,5.2,.500,0.0,6.6,3.2,0.3,5.5,4.0,89,107
Phil Pressey,PHO,9,113,9.5,12.5,3.9,9.9,.391,0.0,2.2,.000,1.7,3.0,.571,1.3,2.2,3.0,1.3,6.0,6.0,86,108
Ronnie Price,PHO,62,1211,13.3,5.9,4.7,12.1,.384,2.7,7.9,.347,1.2,1.6,.756,1.0,3.0,3.0,0.5,2.8,6.5,102,108
Pablo Prigioni,LAC,59,823,8.8,7.9,3.3,9.0,.374,1.7,5.8,.295,0.4,0.5,.875,2.3,4.6,3.2,0.1,3.0,5.0,103,104
Tayshaun Prince,MIN,77,1462,7.6,2.5,3.5,7.9,.445,0.1,0.8,.174,0.4,0.7,.684,1.1,4.0,1.2,0.4,0.9,2.1,100,113
Julius Randle,LAL,81,2286,20.2,3.2,7.9,18.3,.429,0.2,0.8,.278,4.2,5.9,.715,3.8,14.4,1.2,0.6,3.3,5.3,97,108
Zach Randolph,MEM,68,2016,26.5,3.6,11.0,23.2,.475,0.2,0.7,.231,4.4,5.5,.796,4.6,8.9,1.1,0.3,2.7,3.7,107,109
J.J. Redick,LAC,75,2097,29.3,2.5,10.1,21.0,.480,4.8,10.1,.475,4.3,4.9,.888,0.2,3.1,1.0,0.1,1.9,3.2,118,109
Willie Reed,BRK,39,426,21.5,1.2,9.0,15.7,.571,0.0,0.0,,3.5,6.5,.545,5.8,8.6,0.7,3.5,1.9,5.6,116,108
Josh Richardson,MIA,52,1107,15.8,3.4,5.7,12.6,.452,2.5,5.3,.461,1.9,2.9,.667,1.0,4.0,1.7,1.2,1.6,5.0,112,106
Austin Rivers,LAC,67,1464,20.3,3.4,7.7,17.7,.438,2.1,6.3,.335,2.7,4.0,.681,0.8,3.7,1.6,0.3,2.1,4.7,101,107
Andre Roberson,OKC,70,1553,10.8,1.5,4.3,8.8,.496,1.0,3.3,.311,1.1,1.7,.611,2.5,5.5,1.7,1.3,1.1,4.3,119,106
Brian Roberts,TOT,51,470,21.9,5.8,7.9,17.6,.448,1.6,4.5,.357,4.5,5.0,.894,0.6,3.7,1.1,0.2,2.5,3.7,111,109
Brian Roberts,CHO,30,333,21.8,5.7,7.7,17.3,.443,1.4,4.1,.333,5.1,5.6,.919,0.6,3.8,1.1,0.2,2.4,3.5,110,109
Brian Roberts,POR,21,137,21.9,5.8,8.4,18.3,.460,2.2,5.5,.400,2.9,3.7,.800,0.7,3.7,1.1,0.4,2.6,4.4,111,111
Glenn Robinson,IND,45,508,16.7,2.5,6.4,14.8,.430,1.4,3.6,.378,2.6,3.8,.692,1.2,5.5,1.7,0.9,1.8,2.1,102,105
Nate Robinson,NOP,2,23,0.0,8.6,0.0,2.2,.000,0.0,2.2,.000,0.0,0.0,,0.0,0.0,2.2,0.0,0.0,10.8,121,113
Thomas Robinson,BRK,71,917,16.9,2.5,7.1,16.0,.447,0.0,0.1,.000,2.6,6.0,.431,7.5,12.3,2.1,2.0,3.8,6.1,94,105
Rajon Rondo,SAC,72,2537,16.3,15.9,6.7,14.8,.454,1.2,3.2,.365,1.6,2.8,.580,1.5,6.8,2.7,0.2,5.3,3.3,105,107
Derrick Rose,CHI,66,2097,25.8,7.4,10.7,25.1,.427,1.1,3.6,.293,3.4,4.3,.793,1.1,4.3,1.1,0.3,4.2,2.0,96,110
Terrence Ross,TOR,73,1747,21.3,1.7,8.0,18.5,.431,3.9,10.0,.386,1.4,1.8,.790,0.6,4.9,1.6,0.7,1.4,3.5,110,107
Terry Rozier,BOS,39,311,11.3,5.8,4.5,16.6,.274,0.9,4.2,.222,1.3,1.6,.800,3.8,6.1,0.9,0.2,3.0,3.6,81,107
Ricky Rubio,MIN,76,2323,16.6,14.3,4.8,12.7,.374,1.3,4.1,.326,5.8,6.8,.847,0.9,6.2,3.5,0.2,4.2,4.4,110,107
Damjan Rudež,MIN,33,277,13.6,2.0,4.5,11.3,.403,3.1,9.1,.340,1.5,1.5,1.000,0.9,2.7,0.5,0.2,2.4,6.0,102,116
Brandon Rush,GSW,72,1055,14.0,2.6,5.1,11.9,.427,3.0,7.2,.414,0.8,1.3,.643,1.0,7.3,0.9,1.1,1.5,2.6,108,106
D'Angelo Russell,LAL,80,2259,23.4,5.9,8.7,21.3,.410,2.9,8.2,.351,3.1,4.2,.737,1.0,5.0,2.1,0.3,4.4,3.2,96,112
Robert Sacre,LAL,25,320,13.7,2.2,4.9,11.8,.413,0.0,0.0,,3.9,6.0,.658,5.0,6.3,0.6,1.6,1.9,6.7,104,113
JaKarr Sampson,TOT,73,1160,15.9,2.0,6.0,13.5,.442,0.6,2.7,.222,3.4,5.2,.656,2.0,6.1,1.0,1.4,3.0,6.1,94,110
JaKarr Sampson,PHI,47,691,17.0,2.1,6.1,14.3,.426,0.4,2.4,.176,4.4,6.9,.639,2.1,7.0,0.8,1.1,3.6,6.5,90,111
JaKarr Sampson,DEN,26,469,14.3,1.7,5.8,12.3,.470,0.9,3.1,.276,1.9,2.7,.720,1.7,4.8,1.3,1.8,2.0,5.5,102,110
Dennis Schröder,ATL,80,1621,26.8,10.6,10.0,23.8,.421,2.3,7.3,.322,4.4,5.5,.791,0.8,5.5,2.1,0.3,5.6,4.2,97,103
Luis Scola,TOR,76,1636,21.0,2.1,8.5,18.9,.450,2.1,5.1,.404,1.9,2.7,.726,2.7,8.7,1.5,0.9,2.1,5.6,105,105
Mike Scott,ATL,75,1146,20.0,3.4,7.6,16.2,.468,2.7,6.8,.392,2.2,2.7,.794,2.3,6.6,1.1,0.7,1.8,4.4,112,104
Thabo Sefolosha,ATL,75,1758,13.5,3.0,5.3,10.5,.505,1.2,3.5,.339,1.7,2.8,.626,1.5,7.9,2.4,1.0,1.9,3.1,108,100
Kevin Séraphin,NYK,48,526,18.3,4.6,8.2,20.0,.410,0.0,0.2,.000,1.9,2.2,.826,3.0,9.3,0.8,3.5,4.2,6.5,86,105
Ramon Sessions,WAS,82,1667,23.7,7.0,8.2,17.3,.473,1.1,3.2,.324,6.3,8.3,.756,0.7,5.2,1.3,0.1,3.4,3.0,109,109
Iman Shumpert,CLE,54,1316,12.2,3.6,4.5,11.9,.374,1.7,5.7,.295,1.6,2.0,.784,1.3,6.7,2.1,0.7,2.2,4.7,97,103
Jonathon Simmons,SAS,55,813,20.8,3.7,7.7,15.2,.504,1.1,3.0,.383,4.3,5.8,.750,1.0,5.0,1.5,0.3,3.3,6.5,106,102
Henry Sims,BRK,14,263,17.4,1.7,6.3,14.8,.429,0.0,0.0,,4.8,5.7,.833,4.0,9.8,1.7,2.7,2.3,7.1,104,107
Kyle Singler,OKC,68,977,11.7,1.2,4.4,11.2,.389,1.5,4.9,.309,1.5,2.2,.659,2.5,4.6,1.5,0.5,1.6,6.1,102,108
Donald Sloan,BRK,61,1318,16.2,10.2,5.9,13.4,.440,1.5,3.8,.384,3.0,4.0,.750,0.7,6.0,1.2,0.2,3.1,2.8,110,113
Marcus Smart,BOS,61,1667,16.3,5.4,5.4,15.5,.348,1.8,7.0,.253,3.8,4.9,.777,2.2,5.2,2.7,0.5,2.3,5.4,101,103
Greg Smith,MIN,18,192,11.3,1.6,4.7,8.4,.563,0.0,0.0,,1.8,4.5,.412,3.2,7.9,1.1,0.3,1.8,7.4,105,111
Ish Smith,TOT,77,2239,21.3,11.0,8.7,21.2,.411,1.2,3.7,.329,2.7,3.9,.693,0.9,5.8,1.9,0.5,3.8,2.9,98,110
Ish Smith,NOP,27,617,19.2,12.4,7.9,18.3,.430,0.8,2.7,.303,2.7,3.5,.767,1.1,6.3,1.9,0.5,3.6,3.1,104,110
Ish Smith,PHI,50,1622,22.1,10.5,9.0,22.3,.405,1.4,4.1,.336,2.7,4.0,.669,0.9,5.6,1.9,0.5,3.9,2.9,96,110
J.R. Smith,CLE,77,2362,20.8,2.8,7.7,18.5,.415,4.4,11.1,.400,1.0,1.5,.634,0.9,3.8,1.8,0.5,1.3,4.4,110,106
Jason Smith,ORL,76,1181,23.1,2.6,10.3,21.3,.485,0.2,0.7,.250,2.3,2.8,.806,2.2,7.0,1.4,2.8,2.4,6.9,100,105
