Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Markieff Morris,OKC,24,387,18.8,2.3,7.4,18.8,.391,2.4,7.1,.339,1.7,2.3,.737,2.4,8.6,1.3,0.2,0.8,7.0,106,108
Monte Morris,DEN,82,1970,21.2,7.4,8.6,17.5,.493,2.3,5.7,.414,1.6,2.0,.802,0.9,4.0,1.8,0.1,1.3,2.5,124,111
Donatas Motiejūnas,SAS,3,13,22.5,3.8,11.3,22.5,.500,0.0,0.0,,0.0,7.5,.000,7.5,3.8,0.0,3.8,11.3,22.5,72,111
Johnathan Motley,LAC,22,156,30.9,3.3,11.8,22.1,.534,0.0,0.9,.000,7.3,12.1,.600,5.4,10.0,1.5,0.9,4.8,8.2,106,109
Emmanuel Mudiay,NYK,59,1607,26.2,6.8,9.9,22.2,.446,2.1,6.3,.329,4.3,5.6,.774,1.0,4.9,1.3,0.6,4.2,3.1,102,116
Jamal Murray,DEN,75,2447,27.4,7.3,10.3,23.5,.437,3.1,8.3,.367,3.8,4.5,.848,1.3,5.1,1.3,0.5,3.2,3.1,110,111
Džanan Musa,BRK,9,39,23.2,2.4,11.0,26.8,.409,1.2,12.2,.100,0.0,2.4,.000,1.2,4.9,2.4,0.0,4.9,1.2,75,110
Mike Muscala,TOT,64,1306,16.2,2.7,5.2,13.0,.402,3.2,9.2,.348,2.5,3.1,.824,2.1,6.7,0.8,1.4,1.7,4.7,113,111
Mike Muscala,PHI,47,1041,15.8,2.8,4.9,12.6,.392,3.1,9.0,.342,2.9,3.5,.818,2.3,6.8,0.8,1.2,2.0,5.1,112,111
Mike Muscala,LAL,17,265,17.6,2.5,6.3,14.6,.434,3.7,10.0,.368,1.2,1.4,.875,1.1,6.7,0.7,1.9,0.9,3.2,117,111
Sviatoslav Mykhailiuk,TOT,42,440,14.1,3.9,4.9,14.8,.329,3.1,9.4,.326,1.3,2.1,.600,1.0,2.9,1.5,0.1,2.2,2.7,92,113
Sviatoslav Mykhailiuk,LAL,39,420,14.1,3.7,4.9,14.6,.333,3.0,9.4,.318,1.3,2.2,.600,0.9,2.9,1.4,0.1,2.2,2.8,91,114
Sviatoslav Mykhailiuk,DET,3,20,14.8,9.9,4.9,19.7,.250,4.9,9.9,.500,0.0,0.0,,2.5,2.5,2.5,0.0,2.5,0.0,96,111
Abdel Nader,OKC,61,694,16.2,1.3,6.1,14.5,.423,2.2,6.7,.320,1.8,2.4,.750,0.9,6.9,1.3,0.8,1.7,4.6,102,108
Larry Nance,CLE,67,1795,17.3,5.9,6.9,13.3,.520,0.9,2.7,.337,2.7,3.7,.716,4.6,10.6,2.8,1.1,2.7,5.3,120,112
Shabazz Napier,BRK,56,983,25.6,6.9,8.2,21.1,.389,3.7,11.0,.333,5.6,6.7,.833,0.9,4.0,2.0,0.8,3.2,3.2,109,110
Raul Neto,UTA,37,474,19.8,9.4,7.5,16.3,.460,2.0,6.1,.333,2.8,3.3,.848,0.6,5.7,1.4,0.4,3.5,4.9,111,108
Georges Niang,UTA,59,516,21.8,3.2,8.0,16.8,.475,4.0,9.7,.410,1.9,2.2,.833,1.0,7.0,0.9,0.6,2.1,5.3,115,108
Joakim Noah,MEM,42,693,21.4,6.4,7.9,15.3,.516,0.0,0.1,.000,5.6,7.8,.716,4.2,12.9,1.4,2.2,3.6,6.9,113,105
Nerlens Noel,OKC,77,1055,16.7,2.0,7.2,12.2,.587,0.0,0.0,,2.4,3.5,.684,5.6,8.8,2.9,4.2,2.1,7.3,122,99
Dirk Nowitzki,DAL,51,795,22.8,2.1,8.2,22.9,.359,3.9,12.5,.312,2.4,3.1,.780,0.3,9.3,0.5,1.1,1.1,4.6,96,111
Frank Ntilikina,NYK,43,904,13.1,6.5,5.1,15.0,.337,1.8,6.1,.287,1.2,1.6,.767,0.6,4.0,1.6,0.7,3.0,5.5,88,115
James Nunnally,TOT,15,102,17.1,3.3,5.7,16.1,.353,3.8,11.8,.320,1.9,1.9,1.000,0.0,2.4,0.5,0.0,0.5,4.7,110,119
James Nunnally,MIN,13,64,20.2,3.7,6.7,15.7,.429,3.7,9.7,.385,3.0,3.0,1.000,0.0,3.0,0.7,0.0,0.7,3.0,124,119
James Nunnally,HOU,2,38,11.6,2.6,3.9,16.8,.231,3.9,15.5,.250,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,7.7,83,119
Jusuf Nurkić,POR,72,1974,27.6,5.7,10.3,20.3,.508,0.1,0.7,.103,6.9,9.0,.773,6.0,12.4,1.7,2.5,4.1,6.1,116,105
David Nwaba,CLE,51,984,16.9,2.7,6.4,13.2,.481,1.2,3.8,.320,2.9,4.3,.682,2.1,6.2,1.8,0.9,1.5,5.4,115,116
Royce O'Neale,UTA,82,1671,12.2,3.6,4.7,9.8,.475,1.9,5.0,.386,0.9,1.2,.762,0.6,7.5,1.5,0.7,2.0,4.9,108,106
Kyle O'Quinn,IND,45,371,20.6,7.4,9.1,17.9,.507,0.1,1.6,.083,2.2,2.8,.810,3.8,11.9,1.2,3.3,4.1,9.0,106,102
Semi Ojeleye,BOS,56,594,15.1,1.9,5.4,12.8,.424,2.3,7.2,.315,1.9,3.2,.615,1.9,5.0,0.8,0.3,1.5,3.5,106,112
Jahlil Okafor,NOP,59,935,24.1,2.0,10.5,18.0,.586,0.0,0.2,.200,2.9,4.4,.663,4.1,9.7,0.7,2.0,2.6,4.8,115,112
Élie Okobo,PHO,53,958,15.2,6.3,5.7,14.5,.393,1.9,6.6,.295,1.8,2.3,.787,0.6,4.3,1.6,0.3,3.4,5.4,94,117
Josh Okogie,MIN,74,1757,15.5,2.5,5.3,13.9,.386,1.6,5.9,.279,3.2,4.4,.728,1.1,4.8,2.4,0.9,1.7,4.5,101,113
Victor Oladipo,IND,36,1147,28.8,7.9,10.6,25.1,.423,3.2,9.2,.343,4.4,6.0,.730,0.9,7.7,2.6,0.5,3.5,3.1,104,105
Kelly Olynyk,MIA,79,1812,21.2,3.8,7.0,15.2,.463,3.0,8.6,.354,4.1,5.0,.822,1.9,8.2,1.4,1.0,3.1,4.9,114,108
Cedi Osman,CLE,76,2444,20.1,4.0,7.3,17.2,.427,2.6,7.6,.348,2.9,3.7,.779,0.9,6.3,1.2,0.2,2.3,4.0,106,118
Kelly Oubre,TOT,69,1935,25.8,2.1,9.2,20.7,.445,2.7,8.3,.320,4.6,6.0,.775,1.7,6.2,2.1,1.5,2.5,4.5,105,113
Kelly Oubre,WAS,29,755,23.4,1.3,8.3,19.1,.433,2.6,8.3,.311,4.3,5.3,.800,1.5,6.6,1.7,1.3,1.9,4.5,105,113
Kelly Oubre,PHO,40,1180,27.3,2.6,9.8,21.7,.453,2.7,8.3,.325,4.9,6.4,.761,1.9,6.0,2.3,1.6,3.0,4.5,105,113
Zaza Pachulia,DET,68,878,15.0,5.1,4.8,10.8,.440,0.0,0.2,.000,5.4,7.0,.782,5.6,9.3,1.7,1.0,3.2,8.5,114,107
Jabari Parker,TOT,64,1724,25.9,4.2,10.3,20.9,.493,1.7,5.4,.313,3.7,5.1,.712,2.2,9.5,1.3,0.8,4.2,4.0,102,113
Jabari Parker,CHI,39,1042,25.9,3.9,10.2,21.6,.474,1.7,5.3,.325,3.7,5.0,.731,1.9,9.3,1.1,0.7,3.9,4.0,100,113
Jabari Parker,WAS,25,682,26.0,4.7,10.3,19.8,.523,1.7,5.6,.296,3.6,5.3,.684,2.6,9.9,1.6,1.1,4.7,4.0,105,112
Tony Parker,CHO,56,1003,25.7,10.0,10.3,22.4,.460,0.6,2.5,.255,4.4,6.0,.734,0.7,3.3,1.0,0.3,3.6,2.6,106,117
Chandler Parsons,MEM,25,496,18.7,4.3,6.8,18.2,.374,2.9,9.4,.309,2.2,2.5,.880,0.4,6.6,1.9,0.5,3.2,4.5,91,109
Patrick Patterson,OKC,63,861,12.4,1.7,4.4,11.9,.374,2.5,7.4,.336,1.0,1.6,.633,2.3,5.7,0.9,0.7,1.2,2.5,106,110
Justin Patton,PHI,3,21,11.2,6.7,4.5,15.7,.286,0.0,4.5,.000,2.2,4.5,.500,4.5,9.0,4.5,0.0,0.0,11.2,99,103
Chris Paul,HOU,58,1857,23.9,12.5,8.0,19.0,.419,3.4,9.4,.358,4.6,5.4,.862,1.0,6.0,3.0,0.5,4.0,3.9,118,109
Cameron Payne,TOT,40,712,17.1,7.3,6.6,15.3,.430,1.7,5.8,.298,2.3,2.8,.805,0.9,4.0,1.9,0.6,3.1,4.4,103,115
Cameron Payne,CHI,31,536,15.9,7.5,6.2,15.2,.411,1.4,5.3,.271,2.0,2.3,.880,0.9,3.9,1.8,0.5,3.1,4.4,99,115
Cameron Payne,CLE,9,176,20.9,6.5,7.6,15.5,.491,2.5,7.1,.360,3.1,4.5,.688,0.8,4.5,2.3,0.8,3.1,4.2,114,116
Elfrid Payton,NOP,42,1250,16.6,11.9,6.7,15.3,.434,1.2,3.9,.314,2.0,2.8,.743,1.8,6.4,1.6,0.6,4.2,3.0,106,113
Gary Payton,WAS,3,16,32.6,11.8,14.8,23.7,.625,3.0,5.9,.500,0.0,0.0,,3.0,3.0,8.9,3.0,3.0,5.9,135,97
Theo Pinson,BRK,18,211,18.3,4.7,5.6,16.5,.342,2.7,10.4,.261,4.3,5.0,.864,0.9,7.2,1.4,0.0,4.1,3.4,94,111
Mason Plumlee,DEN,82,1731,18.1,6.9,7.4,12.5,.593,0.1,0.3,.200,3.1,5.6,.561,4.7,10.2,1.9,2.2,3.6,7.2,117,105
Miles Plumlee,ATL,18,173,21.4,4.5,8.5,12.8,.667,0.0,0.0,,4.3,8.0,.533,4.3,6.1,1.6,1.1,2.7,3.7,125,114
Jakob Pöltl,SAS,77,1273,16.2,3.6,7.2,11.1,.645,0.0,0.0,,1.9,3.5,.533,6.8,8.9,1.1,2.6,1.8,4.8,133,108
Quincy Pondexter,SAS,53,292,16.4,4.0,4.9,9.7,.500,1.0,3.0,.333,5.7,7.0,.810,1.3,6.4,1.8,0.2,2.2,4.0,123,111
Otto Porter,TOT,56,1683,22.1,3.4,8.5,18.2,.465,2.9,7.3,.406,2.2,2.7,.813,1.5,7.4,2.3,0.9,1.8,3.1,111,112
Otto Porter,WAS,41,1191,20.6,3.2,8.0,17.6,.457,2.6,7.0,.369,1.9,2.5,.766,1.6,7.6,2.5,0.9,1.6,3.1,110,111
Otto Porter,CHI,15,492,25.8,3.9,9.6,19.8,.483,3.8,7.9,.488,2.9,3.2,.906,1.4,6.8,1.8,0.9,2.5,2.9,115,113
Bobby Portis,TOT,50,1299,26.1,2.7,10.3,23.1,.444,2.8,7.0,.393,2.8,3.6,.794,4.0,10.8,1.3,0.7,2.7,5.3,104,112
Bobby Portis,CHI,22,531,28.3,2.6,11.1,24.8,.450,2.5,6.6,.375,3.6,4.6,.780,4.2,10.5,1.0,0.7,2.6,5.6,105,113
Bobby Portis,WAS,28,768,24.7,2.7,9.7,22.0,.440,3.0,7.3,.403,2.3,2.9,.809,3.9,11.0,1.5,0.7,2.8,5.2,104,112
Dwight Powell,DAL,77,1662,23.8,3.3,8.5,14.2,.597,1.1,3.7,.307,5.7,7.4,.772,4.1,7.9,1.3,1.5,2.0,5.9,135,110
Norman Powell,TOR,60,1126,22.0,3.9,8.2,17.0,.483,2.9,7.2,.400,2.6,3.2,.827,0.7,5.2,1.7,0.6,2.8,4.1,110,109
Alex Poythress,ATL,21,305,16.2,2.6,6.1,12.3,.494,1.4,3.5,.391,2.7,4.4,.621,4.4,7.1,0.6,1.5,2.0,7.1,117,115
Zhou Qi,HOU,1,1,98.1,0.0,49.1,49.1,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,200,120
Ivan Rabb,MEM,49,721,19.6,3.7,8.0,14.6,.547,0.2,1.0,.200,3.4,4.8,.710,4.8,9.4,1.2,1.0,2.4,6.2,117,109
Chasson Randle,WAS,49,743,17.3,6.2,5.8,13.8,.419,2.9,7.3,.400,2.7,4.0,.694,0.6,2.9,1.6,0.2,2.7,5.8,108,117
Julius Randle,NOP,73,2232,32.6,4.8,11.9,22.7,.524,1.4,4.1,.344,7.4,10.1,.731,3.4,9.8,1.1,0.9,4.3,5.1,113,112
J.J. Redick,PHI,76,2379,27.2,4.1,9.0,20.4,.440,4.8,12.0,.397,4.5,5.1,.894,0.4,3.3,0.6,0.3,2.0,2.6,118,115
Davon Reed,IND,10,47,12.5,3.1,5.2,12.5,.417,2.1,4.2,.500,0.0,0.0,,2.1,4.2,1.0,0.0,1.0,3.1,107,111
Cameron Reynolds,MIN,19,259,17.6,2.4,6.1,14.4,.423,3.9,9.4,.412,1.5,1.7,.889,0.7,5.0,1.1,0.4,0.9,4.8,118,116
Josh Richardson,MIA,73,2539,23.3,5.7,8.1,19.7,.412,3.2,8.9,.357,3.8,4.4,.861,1.0,4.0,1.5,0.7,2.2,3.8,111,110
Malachi Richardson,TOR,22,103,14.0,0.0,4.2,13.5,.310,3.7,11.6,.320,1.9,2.3,.800,0.9,5.1,0.5,0.0,3.7,6.0,79,112
Austin Rivers,TOT,76,2028,14.8,4.0,5.5,13.7,.406,2.5,7.8,.318,1.2,2.3,.526,0.6,3.3,1.1,0.5,1.6,4.9,104,116
Austin Rivers,WAS,29,683,14.6,4.0,5.3,13.5,.392,2.3,7.3,.311,1.7,3.2,.543,0.7,4.2,1.2,0.7,2.5,5.0,95,116
Austin Rivers,HOU,47,1345,14.9,4.0,5.7,13.8,.413,2.6,8.1,.321,0.9,1.8,.510,0.5,2.8,1.1,0.5,1.2,4.9,109,115
Devin Robinson,WAS,7,95,23.4,3.0,9.5,16.0,.594,0.0,1.0,.000,4.5,7.0,.643,3.0,7.0,2.0,3.0,1.0,5.5,127,110
Duncan Robinson,MIA,15,161,15.2,1.5,5.5,14.0,.391,3.0,10.6,.286,1.2,1.8,.667,0.6,5.2,1.5,0.0,1.2,3.3,102,111
Glenn Robinson,DET,47,610,16.0,1.7,6.0,14.2,.420,1.5,5.0,.290,2.6,3.2,.800,1.4,4.4,1.1,0.6,1.5,3.6,104,112
Jerome Robinson,LAC,33,320,16.5,2.8,6.5,16.2,.400,2.7,8.4,.316,0.9,1.3,.667,0.4,5.6,1.6,0.4,1.9,6.8,96,112
Mitchell Robinson,NYK,66,1360,17.2,1.3,7.2,10.3,.694,0.0,0.0,,2.9,4.8,.600,6.3,8.7,1.8,5.7,1.2,7.7,140,106
Rajon Rondo,LAL,46,1369,14.4,12.5,5.9,14.7,.405,1.7,4.8,.359,0.8,1.2,.639,1.2,7.1,1.9,0.2,4.3,3.4,100,110
Derrick Rose,MIN,51,1392,31.6,7.6,12.5,25.9,.482,1.9,5.0,.370,4.7,5.5,.856,1.1,3.7,1.1,0.4,2.8,2.0,114,117
Terrence Ross,ORL,81,2150,27.8,3.1,10.0,23.4,.428,4.9,12.9,.383,2.9,3.3,.875,0.6,5.8,1.6,0.7,2.0,2.7,108,109
Terry Rozier,BOS,79,1791,19.0,6.2,6.9,17.9,.387,3.2,9.1,.353,2.0,2.5,.785,0.9,7.4,1.8,0.6,1.8,2.7,106,108
Ricky Rubio,UTA,68,1899,21.8,10.5,7.4,18.4,.404,2.0,6.4,.311,4.9,5.7,.855,0.8,5.3,2.3,0.3,4.5,4.5,105,107
D'Angelo Russell,BRK,81,2448,33.3,10.9,12.8,29.5,.434,4.5,12.3,.369,3.1,4.0,.780,1.0,5.1,1.9,0.4,4.9,2.7,107,110
Domantas Sabonis,IND,74,1838,27.8,5.6,11.0,18.6,.590,0.2,0.5,.529,5.5,7.7,.715,5.0,13.4,1.3,0.8,4.3,6.4,118,104
Brandon Sampson,CHI,14,214,16.1,2.3,6.3,13.6,.467,2.5,6.6,.379,0.9,1.4,.667,0.7,2.9,1.8,0.7,2.7,4.3,98,115
JaKarr Sampson,CHI,4,127,30.5,1.5,11.1,20.6,.537,1.9,5.3,.357,6.5,8.0,.810,1.9,10.3,1.5,1.1,1.5,3.1,123,111
Dario Šarić,TOT,81,2023,20.3,3.0,7.2,16.4,.437,2.8,7.6,.365,3.1,3.5,.880,3.0,7.8,1.1,0.2,2.3,4.3,113,114
Dario Šarić,PHI,13,396,17.2,3.1,5.7,15.7,.364,2.5,8.3,.300,3.2,3.6,.900,2.5,7.8,0.5,0.4,3.0,4.7,99,113
Dario Šarić,MIN,68,1627,21.0,3.0,7.5,16.6,.454,2.9,7.5,.383,3.1,3.5,.875,3.1,7.8,1.2,0.2,2.1,4.2,116,114
Tomáš Satoranský,WAS,80,2164,15.5,8.7,5.6,11.6,.485,1.4,3.5,.395,2.9,3.5,.819,1.8,4.3,1.8,0.3,2.6,3.8,121,116
Dennis Schröder,OKC,79,2314,24.7,6.5,9.2,22.3,.414,2.5,7.3,.341,3.8,4.6,.819,0.8,5.0,1.3,0.2,3.5,3.8,103,110
Mike Scott,TOT,79,1395,15.5,2.2,5.7,14.2,.400,3.4,8.5,.401,0.7,1.1,.667,1.5,7.9,0.9,0.4,1.5,5.3,105,112
Mike Scott,LAC,52,748,15.6,2.8,5.8,14.5,.400,3.3,8.4,.391,0.8,1.1,.667,1.5,9.5,1.1,0.5,1.7,5.6,104,111
Mike Scott,PHI,27,647,15.4,1.6,5.5,13.9,.400,3.6,8.7,.412,0.7,1.1,.667,1.4,6.1,0.7,0.4,1.2,5.0,107,113
Thabo Sefolosha,UTA,50,609,14.9,2.1,5.6,11.7,.477,2.7,6.1,.436,1.1,1.7,.636,0.6,9.0,3.4,0.4,2.0,3.2,107,102
Wayne Selden,TOT,75,1439,17.5,3.7,6.7,16.4,.406,1.9,5.9,.316,2.3,3.1,.728,1.3,4.9,1.1,0.4,2.7,4.4,95,115
Wayne Selden,MEM,32,455,18.8,3.9,7.1,17.6,.404,2.2,6.9,.317,2.4,3.2,.759,1.7,3.1,1.1,0.7,2.5,5.2,98,113
Wayne Selden,CHI,43,984,16.9,3.6,6.5,15.9,.407,1.7,5.5,.315,2.2,3.1,.714,1.0,5.7,1.1,0.3,2.8,4.1,94,115
Collin Sexton,CLE,82,2605,26.1,4.6,9.9,23.0,.430,2.3,5.6,.402,4.1,4.9,.839,1.1,3.4,0.8,0.1,3.5,3.5,101,121
Landry Shamet,TOT,79,1802,18.9,3.1,6.3,14.6,.431,4.4,10.4,.422,2.0,2.4,.806,0.6,3.0,1.0,0.3,1.2,4.1,120,115
Landry Shamet,PHI,54,1108,19.1,2.5,6.5,14.8,.441,4.2,10.4,.404,1.9,2.3,.815,0.6,2.7,1.0,0.3,1.1,4.5,119,114
Landry Shamet,LAC,25,694,18.6,3.9,5.9,14.3,.414,4.6,10.3,.450,2.1,2.7,.795,0.5,3.3,0.9,0.1,1.3,3.3,120,116
Iman Shumpert,TOT,62,1481,14.8,3.6,5.3,14.2,.374,3.0,8.7,.348,1.1,1.4,.800,0.9,5.0,1.9,0.8,1.6,4.0,103,112
Iman Shumpert,SAC,42,1099,15.8,3.9,5.6,14.7,.382,3.1,8.6,.366,1.4,1.7,.829,0.8,4.7,2.0,0.8,1.6,3.9,105,112
Iman Shumpert,HOU,20,382,11.7,2.7,4.4,12.6,.347,2.7,9.1,.296,0.3,0.5,.500,1.0,5.9,1.5,0.5,1.5,4.5,96,112
Pascal Siakam,TOR,80,2548,25.5,4.7,9.8,17.8,.549,1.5,4.0,.369,4.5,5.7,.785,2.3,8.0,1.4,1.0,2.9,4.5,120,107
Jordan Sibert,ATL,1,4,34.7,0.0,11.6,11.6,1.000,11.6,11.6,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,300,123
Ben Simmons,PHI,79,2700,23.4,10.7,9.4,16.8,.563,0.0,0.1,.000,4.5,7.5,.600,3.0,9.2,2.0,1.1,4.8,3.7,114,108
Jonathon Simmons,TOT,56,1064,16.7,5.8,6.1,16.0,.380,1.3,4.7,.269,3.3,4.4,.742,1.2,4.5,1.3,0.7,3.1,4.1,95,111
Jonathon Simmons,ORL,41,845,16.4,5.5,6.0,16.6,.364,1.1,4.8,.229,3.2,4.2,.778,1.3,4.5,1.0,0.8,3.2,3.9,91,111
Jonathon Simmons,PHI,15,219,17.9,7.1,6.3,13.8,.453,1.9,4.5,.429,3.5,5.4,.640,0.9,4.7,2.4,0.2,2.6,4.5,112,110
Kobi Simmons,CLE,1,2,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,125
Anfernee Simons,POR,20,141,25.8,4.5,9.6,21.6,.444,3.4,10.0,.345,3.1,5.5,.563,1.0,3.4,0.3,0.0,3.8,3.1,102,116
Marcus Smart,BOS,80,2200,15.5,7.0,5.2,12.4,.422,2.8,7.6,.364,2.3,2.8,.806,1.2,3.9,3.1,0.6,2.7,4.4,113,107
Dennis Smith,TOT,53,1508,23.2,8.1,8.9,20.9,.428,2.1,6.7,.322,3.2,5.0,.635,1.0,3.9,2.1,0.6,4.9,4.1,96,112
Dennis Smith,DAL,32,908,22.1,7.4,8.4,19.1,.440,2.3,6.7,.344,3.0,4.4,.695,1.0,4.2,2.1,0.6,5.3,4.4,96,111
Dennis Smith,NYK,21,600,24.7,9.2,9.7,23.5,.413,1.9,6.7,.289,3.4,5.9,.568,1.1,3.5,2.2,0.7,4.3,3.8,96,114
Ish Smith,DET,56,1251,19.7,8.0,8.1,19.3,.419,1.7,5.3,.326,1.9,2.4,.758,0.9,4.8,1.1,0.4,2.4,4.3,105,112
J.R. Smith,CLE,11,222,16.6,4.7,6.0,17.7,.342,2.7,8.7,.308,1.8,2.2,.800,0.0,4.0,2.5,0.7,2.5,4.3,91,116
Jason Smith,TOT,20,190,16.1,3.5,5.2,14.6,.356,2.2,6.4,.346,3.5,4.0,.875,4.0,8.9,0.7,1.7,3.2,7.4,100,111
Jason Smith,WAS,12,130,16.0,4.4,5.5,13.5,.405,1.5,3.6,.400,3.6,4.4,.833,4.0,9.5,0.4,1.8,2.5,7.6,110,114
Jason Smith,MIL,6,40,15.1,1.2,4.6,15.1,.308,3.5,10.5,.333,2.3,2.3,1.000,3.5,9.3,2.3,2.3,5.8,7.0,80,101
Jason Smith,NOP,2,20,18.6,2.3,4.6,20.9,.222,4.6,16.3,.286,4.6,4.6,1.000,4.6,4.6,0.0,0.0,2.3,7.0,93,118
Zhaire Smith,PHI,6,111,17.0,4.3,6.0,14.5,.412,2.6,6.8,.375,2.6,3.4,.750,1.3,4.3,0.9,0.9,2.6,3.4,105,113
Tony Snell,MIL,74,1304,15.8,2.4,5.8,12.9,.452,2.9,7.3,.397,1.3,1.5,.881,1.0,4.6,0.9,0.6,0.8,3.2,119,109
Ray Spalding,TOT,14,148,17.4,1.6,8.1,15.2,.532,0.0,1.0,.000,1.3,3.9,.333,4.8,10.6,2.9,2.6,2.9,7.4,99,108
Ray Spalding,DAL,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,119
Ray Spalding,PHO,13,147,17.5,1.6,8.1,15.3,.532,0.0,1.0,.000,1.3,3.9,.333,4.9,10.7,2.9,2.6,2.9,7.5,99,108
Omari Spellman,ATL,46,805,15.6,2.7,5.6,14.0,.402,2.5,7.3,.344,1.8,2.6,.711,4.1,7.0,1.5,1.4,1.8,3.8,110,113
Nik Stauskas,TOT,68,1015,19.2,3.9,6.5,16.3,.402,3.4,9.0,.372,2.7,3.1,.891,0.9,5.2,1.0,0.3,2.5,2.4,108,115
Nik Stauskas,POR,44,673,19.2,4.5,6.9,16.5,.419,3.1,9.0,.344,2.3,2.6,.889,0.7,5.0,1.0,0.3,2.9,2.2,106,114
Nik Stauskas,CLE,24,342,19.2,2.8,5.8,15.8,.367,3.9,9.1,.429,3.6,4.1,.893,1.2,5.7,1.0,0.4,1.6,2.8,111,119
D.J. Stephens,MEM,1,7,14.2,0.0,7.1,14.2,.500,0.0,0.0,,0.0,0.0,,0.0,0.0,7.1,0.0,7.1,0.0,60,102
Lance Stephenson,LAL,68,1123,20.3,5.8,7.6,17.9,.426,3.0,8.2,.371,2.1,3.0,.685,1.3,7.6,1.7,0.3,3.6,4.6,101,110
Edmond Sumner,IND,23,210,15.4,2.3,5.1,14.9,.344,1.6,6.3,.259,3.5,5.6,.625,2.1,3.5,2.8,1.2,2.3,6.1,91,106
Caleb Swanigan,TOT,21,178,11.6,3.0,4.9,14.3,.340,0.3,1.9,.143,1.6,2.4,.667,4.6,12.7,1.6,0.3,4.9,7.6,78,108
Caleb Swanigan,POR,18,145,11.7,2.3,4.7,14.7,.318,0.3,1.7,.200,2.0,2.3,.857,4.3,13.0,1.3,0.0,5.3,7.3,75,108
Caleb Swanigan,SAC,3,33,11.3,5.6,5.6,12.7,.444,0.0,2.8,.000,0.0,2.8,.000,5.6,11.3,2.8,1.4,2.8,8.5,96,105
Jayson Tatum,BOS,79,2455,24.4,3.3,9.1,20.3,.450,2.3,6.1,.373,3.8,4.5,.855,1.4,8.0,1.6,1.1,2.4,3.3,107,107
Jeff Teague,MIN,42,1264,19.3,13.0,6.7,15.8,.423,1.3,4.0,.333,4.7,5.8,.804,0.6,3.4,1.6,0.7,3.7,3.4,112,116
Garrett Temple,TOT,75,2040,14.1,2.5,5.0,11.9,.422,2.2,6.3,.341,1.9,2.6,.748,0.7,4.5,1.8,0.7,1.7,4.9,103,111
Garrett Temple,MEM,49,1530,15.0,2.2,5.4,12.6,.429,2.4,6.8,.352,1.9,2.5,.750,0.6,4.4,1.6,0.8,1.8,4.4,103,111
Garrett Temple,LAC,26,510,11.4,3.4,3.9,9.8,.396,1.5,5.0,.296,2.1,2.9,.742,0.9,5.0,2.4,0.5,1.5,6.5,106,111
Miloš Teodosić,LAC,15,150,15.1,10.1,5.3,12.6,.425,3.1,8.5,.370,1.3,2.2,.571,0.9,4.1,0.9,0.3,6.6,8.5,94,115
Jared Terrell,MIN,14,111,13.4,5.2,5.2,16.8,.308,1.7,7.3,.235,1.3,2.6,.500,0.4,2.2,1.3,0.9,4.3,6.9,74,117
Emanuel Terry,TOT,3,23,20.8,4.2,8.3,14.6,.571,0.0,0.0,,4.2,8.3,.500,6.2,8.3,6.2,0.0,4.2,8.3,107,104
Emanuel Terry,PHO,2,20,21.5,2.4,9.5,14.3,.667,0.0,0.0,,2.4,4.8,.500,4.8,9.5,7.2,0.0,4.8,9.5,107,102
Emanuel Terry,MIA,1,3,16.3,16.3,0.0,16.3,.000,0.0,0.0,,16.3,32.6,.500,16.3,0.0,0.0,0.0,0.0,0.0,105,117
Daniel Theis,BOS,66,908,19.8,3.6,7.7,14.1,.549,1.4,3.6,.388,3.0,4.0,.737,4.6,7.3,1.1,2.2,1.8,8.5,128,107
Isaiah Thomas,DEN,12,181,26.3,6.2,9.2,26.9,.343,3.3,11.7,.279,4.6,7.3,.630,1.4,2.2,1.4,0.3,4.9,4.6,88,113
Khyri Thomas,DET,26,195,15.4,2.0,5.6,17.4,.319,2.5,8.8,.286,1.8,2.8,.636,1.0,4.0,1.8,1.3,1.0,5.6,91,109
Lance Thomas,NYK,46,783,12.6,1.7,4.8,12.1,.396,1.4,4.9,.278,1.7,2.2,.750,1.3,5.9,1.0,0.4,1.5,5.1,97,116
Klay Thompson,GSW,78,2652,30.1,3.3,11.8,25.2,.467,4.3,10.7,.402,2.3,2.8,.816,0.7,4.7,1.5,0.8,2.1,2.8,110,112
Tristan Thompson,CLE,43,1198,19.5,3.6,8.3,15.8,.529,0.0,0.0,,2.8,4.4,.642,7.2,11.0,1.2,0.7,2.4,3.7,117,116
Sindarius Thornwell,LAC,64,313,9.3,2.7,2.6,7.4,.347,0.5,2.3,.200,3.8,5.1,.735,0.8,5.9,2.1,1.1,3.0,6.2,88,110
