Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Okaro White,MIA,6,4,13.3,3.3,0.3,1.2,2.7,.438,0.7,1.8,.364,.563,0.3,0.5,.667,0.5,1.3,0.2,0.2,0.2,1.0
Isaiah Whitehead,BRK,16,0,11.3,6.3,1.3,2.5,5.4,.465,0.4,1.1,.389,.506,0.8,1.2,.684,0.3,1.4,0.5,0.1,1.5,1.4
Hassan Whiteside,MIA,54,54,25.3,14.0,1.0,5.8,10.7,.540,0.0,0.0,1.000,.542,2.4,3.4,.703,3.2,8.2,0.7,1.7,1.7,2.4
Andrew Wiggins,MIN,82,82,36.3,17.7,2.0,6.9,15.9,.438,1.4,4.1,.331,.481,2.5,3.8,.643,1.0,3.4,1.1,0.6,1.7,2.0
Jacob Wiley,BRK,5,0,6.6,0.8,0.4,0.2,0.8,.250,0.2,0.4,.500,.375,0.2,0.4,.500,0.4,1.8,0.2,0.0,0.0,0.8
Damien Wilkins,IND,19,1,8.0,1.7,0.5,0.7,2.1,.333,0.2,0.9,.222,.385,0.2,0.2,.750,0.3,0.6,0.1,0.1,0.3,0.4
Alan Williams,PHO,5,0,14.0,4.0,1.6,1.4,3.6,.389,0.0,0.0,,.389,1.2,1.8,.667,0.6,3.8,1.0,0.2,1.4,2.6
C.J. Williams,LAC,38,17,18.6,5.5,1.1,2.3,5.2,.442,0.6,2.1,.282,.497,0.3,0.4,.813,0.3,1.2,0.8,0.3,0.5,1.7
Derrick Williams,LAL,2,0,4.5,1.0,0.0,0.5,2.0,.250,0.0,1.0,.000,.250,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0
Lou Williams,LAC,79,19,32.8,22.6,5.3,7.4,16.9,.435,2.4,6.6,.359,.505,5.5,6.2,.880,0.5,2.0,1.1,0.2,3.0,1.3
Marvin Williams,CHO,78,78,25.7,9.5,1.2,3.3,7.2,.458,1.6,3.9,.413,.570,1.3,1.6,.829,0.9,3.8,0.7,0.5,0.8,1.5
Matt Williams,MIA,3,0,3.7,1.7,0.0,0.7,2.0,.333,0.3,1.7,.200,.417,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.3
Troy Williams,TOT,21,1,14.6,6.3,0.8,2.4,5.2,.468,0.5,1.8,.289,.518,1.0,1.4,.667,1.0,2.0,1.0,0.2,0.9,1.6
Troy Williams,HOU,4,0,4.3,1.3,0.3,0.5,2.3,.222,0.0,1.3,.000,.222,0.3,0.8,.333,0.3,0.8,0.3,0.0,0.3,0.5
Troy Williams,NYK,17,1,17.1,7.5,0.9,2.9,5.9,.490,0.6,1.9,.333,.545,1.1,1.6,.704,1.2,2.2,1.1,0.2,1.1,1.9
D.J. Wilson,MIL,22,0,3.2,1.0,0.1,0.4,0.7,.563,0.1,0.2,.400,.625,0.0,0.1,.500,0.1,0.4,0.1,0.0,0.2,0.3
Jamil Wilson,LAC,15,10,18.3,7.0,0.7,2.5,5.4,.469,1.8,4.2,.429,.636,0.1,0.3,.500,0.2,1.9,0.3,0.5,0.5,2.3
Justise Winslow,MIA,68,25,24.7,7.8,2.2,3.0,7.2,.424,0.7,1.9,.380,.474,1.0,1.5,.635,0.9,4.5,0.8,0.5,1.1,2.1
Jeff Withey,DAL,9,0,4.3,1.7,0.0,0.7,1.8,.375,0.2,1.1,.200,.438,0.1,0.2,.500,0.1,1.0,0.0,0.3,0.2,0.3
Nate Wolters,UTA,5,0,3.8,0.4,0.2,0.2,1.2,.167,0.0,0.0,,.167,0.0,0.0,,0.2,0.2,0.0,0.0,0.0,0.2
Brandan Wright,TOT,28,1,13.6,5.0,0.5,2.1,3.6,.578,0.0,0.0,,.578,0.8,1.2,.636,1.2,2.2,0.5,0.9,0.3,1.1
Brandan Wright,MEM,27,1,13.6,5.0,0.5,2.1,3.7,.576,0.0,0.0,,.576,0.8,1.2,.636,1.2,2.3,0.5,0.9,0.3,1.1
Brandan Wright,HOU,1,0,15.0,4.0,0.0,2.0,3.0,.667,0.0,0.0,,.667,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,3.0
Delon Wright,TOR,69,4,20.8,8.0,2.9,2.9,6.3,.465,0.8,2.2,.366,.530,1.4,1.7,.829,0.7,2.2,1.0,0.5,1.1,1.2
Guerschon Yabusele,BOS,33,4,7.1,2.4,0.5,0.8,1.8,.426,0.4,1.1,.324,.525,0.5,0.7,.682,0.5,1.1,0.1,0.2,0.4,0.7
James Young,PHI,6,0,10.2,2.8,0.3,0.8,2.3,.357,0.5,1.7,.300,.464,0.7,1.0,.667,0.0,0.3,0.0,0.0,0.2,0.7
Joe Young,IND,53,1,10.5,3.9,0.7,1.5,3.5,.430,0.5,1.2,.379,.497,0.4,0.5,.759,0.2,1.0,0.3,0.0,0.5,0.7
Nick Young,GSW,80,8,17.4,7.3,0.5,2.5,6.1,.412,1.5,4.1,.377,.538,0.7,0.8,.862,0.3,1.3,0.5,0.1,0.5,1.3
Thaddeus Young,IND,81,81,32.2,11.8,1.9,5.2,10.7,.487,0.7,2.2,.320,.521,0.7,1.1,.598,2.3,4.0,1.7,0.4,1.3,2.2
Cody Zeller,CHO,33,0,19.0,7.1,0.9,2.6,4.7,.545,0.1,0.1,.667,.551,1.8,2.6,.718,2.0,3.3,0.4,0.6,1.0,2.5
Tyler Zeller,TOT,66,34,16.8,6.7,0.7,2.8,5.1,.560,0.2,0.4,.357,.575,0.9,1.2,.722,1.7,3.0,0.2,0.5,0.7,1.9
Tyler Zeller,BRK,42,33,16.7,7.1,0.7,3.0,5.5,.546,0.2,0.6,.385,.568,1.0,1.4,.667,1.5,3.1,0.2,0.5,0.8,1.9
Tyler Zeller,MIL,24,1,16.9,5.9,0.8,2.6,4.4,.590,0.0,0.1,.000,.590,0.7,0.8,.895,2.0,2.7,0.3,0.6,0.5,2.0
Paul Zipser,CHI,54,12,15.3,4.0,0.9,1.5,4.3,.346,0.7,2.0,.336,.425,0.4,0.5,.760,0.2,2.2,0.4,0.3,0.8,1.6
Ante Žižić,CLE,32,2,6.7,3.7,0.2,1.5,2.1,.731,0.0,0.0,,.731,0.7,0.9,.724,0.8,1.1,0.1,0.4,0.3,0.9
Ivica Zubac,LAL,43,0,9.5,3.7,0.6,1.4,2.8,.500,0.0,0.0,.000,.500,0.9,1.2,.765,1.0,1.8,0.2,0.3,0.6,1.1
