Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Timofey Mozgov,DEN,35,897,16.6,0.9,6.5,12.9,.504,0.1,0.3,.333,3.5,4.8,.733,5.1,10.1,0.8,2.3,2.6,6.3,108,106
Timofey Mozgov,CLE,46,1148,22.0,1.8,8.9,15.1,.590,0.0,0.0,,4.2,5.9,.708,5.1,9.4,0.8,2.5,3.1,5.1,117,105
Shabazz Muhammad,MIN,38,866,30.1,2.6,11.4,23.3,.489,1.2,3.0,.392,6.1,8.5,.717,3.7,5.3,1.1,0.4,2.1,2.9,113,115
Toure' Murry,TOT,5,18,17.1,2.9,5.7,14.3,.400,0.0,0.0,,5.7,5.7,1.000,2.9,0.0,2.9,0.0,11.4,5.7,68,106
Toure' Murry,UTA,1,1,0.0,0.0,0.0,53.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,115
Toure' Murry,WAS,4,17,18.1,3.0,6.0,12.1,.500,0.0,0.0,,6.0,6.0,1.000,3.0,0.0,3.0,0.0,12.1,6.0,74,105
Mike Muscala,ATL,40,502,20.1,2.5,8.4,15.4,.550,0.9,2.2,.409,2.2,2.5,.880,5.3,6.8,1.6,1.9,2.1,5.3,120,103
Shabazz Napier,MIA,51,1012,13.6,6.8,4.5,11.9,.382,2.2,6.2,.364,2.3,2.9,.786,0.9,5.0,2.1,0.2,4.2,4.0,95,108
Gary Neal,TOT,54,1193,23.4,4.3,8.1,21.7,.374,2.2,7.1,.305,5.0,5.8,.867,0.6,5.0,1.0,0.0,2.8,3.8,96,109
Gary Neal,CHO,43,931,22.9,4.4,7.9,22.1,.359,2.2,7.4,.293,4.9,5.7,.863,0.8,4.4,0.9,0.1,3.1,3.9,93,108
Gary Neal,MIN,11,262,25.2,3.9,8.7,20.4,.429,2.1,6.0,.355,5.6,6.4,.879,0.0,6.8,1.4,0.0,1.9,3.5,110,114
Jameer Nelson,TOT,63,1407,18.6,9.0,7.3,18.0,.407,3.2,9.2,.345,0.9,1.3,.667,1.2,4.0,1.7,0.2,3.9,4.8,101,110
Jameer Nelson,DAL,23,584,14.4,8.2,5.3,14.1,.374,3.3,8.9,.369,0.6,0.7,.875,1.2,4.2,1.3,0.2,3.4,4.6,102,110
Jameer Nelson,BOS,6,121,12.0,13.7,3.7,17.0,.220,2.1,10.3,.200,2.5,3.7,.667,1.2,5.8,2.9,0.0,3.7,5.4,85,104
Jameer Nelson,DEN,34,702,23.3,8.9,9.6,21.3,.450,3.3,9.2,.354,0.8,1.4,.579,1.1,3.6,1.8,0.3,4.3,5.0,103,111
Andrew Nicholson,ORL,40,492,20.2,2.3,8.6,19.8,.437,1.4,4.3,.317,1.6,2.6,.600,1.8,6.8,0.6,1.2,2.5,5.3,94,109
Joakim Noah,CHI,67,2049,12.2,7.9,4.8,10.8,.445,0.0,0.1,.000,2.7,4.4,.603,5.5,10.8,1.2,1.9,3.1,5.1,109,102
Nerlens Noel,PHI,75,2311,16.1,2.8,6.6,14.2,.462,0.0,0.0,,3.0,5.0,.609,4.0,9.2,2.9,3.1,3.2,4.5,96,99
Lucas Nogueira,TOR,6,23,13.5,2.2,4.5,18.0,.250,0.0,0.0,,4.5,9.0,.500,4.5,20.2,4.5,0.0,4.5,13.5,69,93
Steve Novak,TOT,35,197,16.5,2.9,5.8,14.7,.393,5.0,12.6,.396,0.0,0.5,.000,0.5,5.3,0.0,0.5,1.3,6.0,111,111
Steve Novak,UTA,22,109,23.4,2.9,7.8,17.1,.457,7.8,16.1,.485,0.0,1.0,.000,0.5,7.3,0.0,0.5,1.5,6.3,128,109
Steve Novak,OKC,13,88,8.5,2.8,3.4,12.0,.286,1.7,8.5,.200,0.0,0.0,,0.6,2.8,0.0,0.6,1.1,5.7,84,112
Dirk Nowitzki,DAL,77,2282,29.5,3.2,10.8,23.5,.459,2.3,6.1,.380,5.6,6.4,.882,1.0,9.1,0.9,0.7,1.8,3.5,113,107
Jusuf Nurkić,DEN,62,1103,19.3,2.3,7.7,17.3,.446,0.0,0.1,.000,3.8,6.0,.636,5.7,11.6,2.4,3.1,3.9,9.4,96,101
Johnny O'Bryant,MIL,34,368,13.9,2.4,6.1,16.6,.367,0.0,0.0,,1.7,3.7,.444,3.6,5.3,0.7,0.6,3.5,6.1,78,107
Kyle O'Quinn,ORL,51,824,18.2,3.7,7.4,15.0,.492,0.7,2.7,.279,2.7,3.5,.772,2.9,9.5,1.9,2.4,3.4,6.8,103,104
Victor Oladipo,ORL,72,2573,25.7,5.9,9.4,21.6,.436,1.7,4.9,.339,5.2,6.4,.819,1.0,5.0,2.4,0.4,4.1,3.7,101,108
Kelly Olynyk,BOS,64,1423,23.1,3.8,8.8,18.6,.475,2.1,6.2,.349,3.3,4.8,.684,3.2,7.4,2.3,1.4,3.4,7.5,105,102
Arinze Onuaku,MIN,6,68,20.2,3.0,9.0,10.5,.857,0.0,0.0,,2.2,6.0,.375,5.2,10.5,0.7,2.2,1.5,4.5,143,110
Zaza Pachulia,MIL,73,1730,17.9,5.2,7.1,15.6,.454,0.0,0.1,.000,3.7,4.7,.788,5.8,8.9,2.4,0.6,3.9,5.0,103,100
Kostas Papanikolaou,HOU,43,795,11.4,5.3,4.3,12.3,.350,1.9,6.6,.292,0.8,1.1,.722,2.4,4.9,1.8,0.8,3.4,4.4,92,105
Jannero Pargo,CHO,9,73,29.0,5.7,10.6,24.8,.429,6.4,15.6,.409,1.4,1.4,1.000,0.0,2.1,0.0,0.0,2.1,5.7,111,111
Jabari Parker,MIL,25,738,21.3,2.9,8.9,18.2,.490,0.3,1.1,.250,3.2,4.6,.697,3.5,6.1,2.1,0.3,3.2,2.9,101,103
Tony Parker,SAS,68,1953,25.6,8.8,10.6,21.8,.486,1.0,2.3,.427,3.4,4.4,.783,0.4,3.0,1.2,0.1,3.8,2.8,105,107
Chandler Parsons,DAL,66,2186,23.9,3.7,8.8,19.1,.462,3.0,8.0,.380,3.2,4.5,.720,1.5,6.0,1.6,0.4,2.2,3.2,112,108
Patrick Patterson,TOR,81,2156,15.5,3.7,5.8,12.8,.449,2.5,6.8,.371,1.5,1.9,.788,3.0,7.3,1.4,1.1,1.3,3.6,122,108
Chris Paul,LAC,82,2857,27.7,14.9,10.1,20.8,.485,2.5,6.2,.398,5.1,5.7,.900,0.9,5.7,2.8,0.3,3.4,3.6,126,105
Adreian Payne,TOT,32,739,14.7,2.1,6.3,15.1,.414,0.1,0.6,.111,2.1,3.2,.652,3.3,7.8,1.3,0.6,3.0,6.1,88,112
Adreian Payne,ATL,3,19,13.4,0.0,5.4,18.8,.286,0.0,2.7,.000,2.7,5.4,.500,2.7,8.1,2.7,0.0,0.0,10.8,76,101
Adreian Payne,MIN,29,720,14.7,2.1,6.3,15.0,.418,0.1,0.6,.125,2.0,3.1,.659,3.3,7.8,1.3,0.6,3.1,5.9,89,112
Elfrid Payton,ORL,82,2489,15.0,11.0,6.2,14.5,.425,0.2,0.9,.262,2.4,4.4,.551,2.2,5.0,2.9,0.4,4.2,4.0,97,107
Nikola Peković,MIN,31,815,24.1,1.7,8.7,20.5,.424,0.0,0.0,,6.7,8.0,.837,5.6,9.0,1.2,0.7,2.6,3.7,105,112
Kendrick Perkins,TOT,68,1148,10.8,2.2,4.5,10.0,.449,0.0,0.0,.000,1.8,3.6,.506,4.0,10.1,0.7,1.8,4.2,7.1,86,105
Kendrick Perkins,OKC,51,981,10.3,2.2,4.2,9.5,.441,0.0,0.1,.000,1.9,3.8,.507,4.1,10.2,0.7,1.9,3.8,6.9,87,104
