Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Tony Parker,SAS,55,1071,19.9,9.2,8.4,18.3,.459,0.5,1.7,.270,2.6,3.7,.705,0.3,4.2,1.3,0.0,3.2,2.5,103,109
Chandler Parsons,MEM,36,691,20.8,5.0,7.9,17.1,.462,3.7,8.9,.421,1.2,2.0,.630,1.0,5.6,1.3,0.8,2.6,3.9,110,113
Patrick Patterson,OKC,82,1270,12.4,2.2,4.1,10.4,.398,2.6,6.7,.386,1.6,1.8,.870,1.3,6.3,1.9,0.9,1.3,3.4,114,108
Justin Patton,MIN,1,4,25.0,0.0,12.5,25.0,.500,0.0,0.0,,0.0,0.0,,0.0,0.0,12.5,0.0,0.0,12.5,101,92
Brandon Paul,SAS,64,576,12.9,3.2,4.8,11.1,.433,1.3,4.7,.278,1.9,3.8,.512,0.5,5.4,2.2,0.6,2.5,5.1,94,105
Chris Paul,HOU,58,1847,28.8,12.2,9.8,21.3,.460,3.8,10.1,.380,5.4,5.9,.919,1.0,7.4,2.6,0.4,3.4,3.8,126,105
Adreian Payne,ORL,5,43,23.9,0.0,8.0,11.4,.700,2.3,3.4,.667,5.7,6.8,.833,2.3,8.0,2.3,0.0,2.3,6.8,140,109
Cameron Payne,CHI,25,582,18.5,9.5,7.3,18.0,.405,2.9,7.6,.385,1.0,1.3,.750,1.5,4.3,2.2,0.8,3.0,3.7,104,111
Elfrid Payton,TOT,63,1808,21.4,10.6,8.8,17.9,.493,0.8,2.5,.326,2.9,4.5,.649,1.7,5.6,2.2,0.6,4.5,4.0,105,111
Elfrid Payton,ORL,44,1257,22.3,10.7,9.3,17.8,.520,1.0,2.6,.373,2.8,4.4,.632,1.8,4.9,2.5,0.6,4.4,3.8,109,110
Elfrid Payton,PHO,19,551,19.5,10.3,7.9,18.2,.435,0.4,2.2,.200,3.2,4.7,.685,1.5,7.2,1.7,0.5,4.7,4.3,97,113
Gary Payton,TOT,23,221,15.2,4.6,6.6,16.3,.405,1.3,5.5,.240,0.7,2.0,.333,2.9,6.8,1.5,0.7,1.5,6.6,99,110
Gary Payton,MIL,12,106,14.1,4.2,6.1,15.5,.394,0.9,5.6,.167,0.9,1.4,.667,1.9,6.1,1.4,0.5,1.4,8.0,97,112
Gary Payton,LAL,11,115,16.2,5.0,7.1,17.1,.415,1.7,5.4,.308,0.4,2.5,.167,3.7,7.5,1.7,0.8,1.7,5.4,101,108
Kendrick Perkins,CLE,1,15,9.8,6.5,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,0.0,3.3,3.3,0.0,3.3,3.3,97,111
London Perrantes,CLE,14,66,5.2,3.7,1.5,9.6,.154,0.0,2.2,.000,2.2,3.7,.600,0.7,2.2,1.5,0.7,0.7,4.5,68,115
Alec Peters,PHO,20,225,17.4,2.6,6.0,15.7,.378,3.8,12.3,.310,1.7,2.1,.800,1.7,6.2,0.4,0.4,0.9,2.8,111,116
Marshall Plumlee,MIL,8,52,13.4,1.9,1.0,2.9,.333,0.0,0.0,,11.5,15.3,.750,3.8,12.5,0.0,1.0,2.9,9.6,129,111
Mason Plumlee,DEN,74,1439,18.1,4.9,7.6,12.7,.601,0.0,0.0,.000,2.8,6.2,.458,4.5,9.2,1.7,2.8,3.5,6.3,112,107
Miles Plumlee,ATL,55,918,12.6,2.4,5.6,9.6,.583,0.0,0.0,,1.4,3.2,.450,4.1,8.0,0.9,1.6,3.4,4.2,102,111
Jakob Pöltl,TOR,82,1524,18.3,1.8,8.2,12.4,.659,0.0,0.1,.500,1.9,3.3,.594,5.3,7.4,1.3,3.2,2.7,6.9,122,104
Quincy Pondexter,CHI,23,196,11.2,2.2,3.5,12.2,.286,0.7,5.5,.136,3.5,4.2,.824,2.0,4.7,2.0,0.5,2.7,6.0,81,111
Otto Porter,WAS,77,2432,23.2,3.2,9.1,18.1,.503,2.8,6.4,.441,2.2,2.6,.828,2.1,7.9,2.4,0.8,1.5,3.1,120,107
Bobby Portis,CHI,73,1643,28.6,3.7,11.4,24.1,.471,2.4,6.6,.359,3.6,4.6,.769,4.7,10.1,1.5,0.7,3.1,3.9,108,110
Kristaps Porziņģis,NYK,48,1553,34.7,1.8,12.4,28.4,.439,2.9,7.3,.395,7.0,8.8,.793,2.0,8.1,1.1,3.7,3.0,4.5,105,108
Dwight Powell,DAL,79,1672,20.1,2.7,7.7,12.9,.593,0.8,2.5,.333,4.0,5.6,.719,4.1,9.3,2.0,1.0,1.8,5.6,129,107
Norman Powell,TOR,70,1062,17.9,4.1,7.0,17.4,.401,2.5,8.6,.285,1.5,1.8,.821,0.6,4.9,1.7,0.7,3.1,5.2,94,107
Alex Poythress,IND,25,104,12.5,1.0,5.3,12.5,.423,1.9,5.3,.364,0.0,0.0,,3.4,4.8,1.4,0.5,1.0,7.7,108,110
Jacob Pullen,PHI,3,6,16.0,0.0,8.0,16.0,.500,0.0,8.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,60,114
Rodney Purvis,ORL,16,290,16.2,2.9,5.9,18.1,.327,2.2,8.8,.250,2.2,2.5,.867,0.2,4.4,0.5,0.5,1.7,4.4,86,115
Zhou Qi,HOU,18,124,8.7,0.8,2.4,12.7,.188,0.8,7.5,.105,3.2,4.8,.667,2.4,6.3,0.8,5.6,4.0,5.6,61,102
Tim Quarterman,HOU,3,13,15.1,3.8,3.8,11.4,.333,0.0,7.6,.000,7.6,7.6,1.000,0.0,11.4,0.0,0.0,7.6,3.8,78,109
Ivan Rabb,MEM,36,516,19.7,3.1,8.4,14.9,.566,0.0,0.0,,2.8,3.5,.806,5.2,10.3,1.2,1.3,3.4,5.4,112,110
Julius Randle,LAL,82,2190,28.9,4.6,11.0,19.7,.558,0.2,1.0,.222,6.7,9.3,.718,4.0,10.3,0.9,1.0,4.7,6.0,112,107
Zach Randolph,SAC,59,1508,28.7,4.3,12.1,25.6,.473,1.7,4.9,.347,2.8,3.6,.785,3.3,10.1,1.4,0.3,3.9,4.0,101,111
Xavier Rathan-Mayes,MEM,5,118,12.4,7.7,5.1,18.0,.286,0.4,6.0,.071,1.7,3.9,.444,0.0,2.1,2.6,1.3,4.7,7.7,67,111
J.J. Redick,PHI,70,2116,27.2,4.8,9.2,20.0,.460,4.4,10.5,.420,4.5,5.0,.904,0.2,3.8,0.8,0.1,2.3,2.8,119,110
Davon Reed,PHO,21,242,12.5,2.6,4.4,15.0,.289,2.2,7.5,.289,1.6,2.4,.667,0.4,7.3,2.0,0.4,2.0,3.4,80,112
Willie Reed,TOT,42,428,22.2,1.1,9.2,13.8,.669,0.1,0.2,.500,3.6,6.3,.582,4.0,9.8,1.0,2.5,2.2,6.4,125,108
Willie Reed,LAC,39,419,22.4,1.0,9.3,13.9,.667,0.1,0.2,.500,3.7,6.4,.582,4.1,9.9,1.0,2.6,2.2,6.2,125,108
Willie Reed,DET,3,9,11.1,5.5,5.5,5.5,1.000,0.0,0.0,,0.0,0.0,,0.0,5.5,0.0,0.0,0.0,16.6,207,112
Josh Richardson,MIA,81,2689,19.5,4.3,7.4,16.5,.451,2.4,6.3,.378,2.2,2.7,.845,1.3,4.0,2.3,1.4,2.6,3.7,106,106
Malachi Richardson,TOT,26,324,13.9,2.0,4.7,14.0,.333,1.9,6.2,.300,2.7,3.4,.773,0.8,4.5,1.6,0.2,1.6,4.2,91,114
Malachi Richardson,SAC,25,319,13.8,2.1,4.6,14.0,.330,1.9,6.2,.308,2.7,3.5,.773,0.8,4.4,1.6,0.2,1.6,4.3,91,114
Malachi Richardson,TOR,1,5,19.7,0.0,9.9,19.7,.500,0.0,9.9,.000,0.0,0.0,,0.0,9.9,0.0,0.0,0.0,0.0,100,110
Austin Rivers,LAC,61,2057,21.7,5.7,8.1,19.0,.424,3.2,8.5,.378,2.4,3.8,.642,0.6,2.8,1.7,0.4,2.6,3.6,105,113
Andre Roberson,OKC,39,1037,9.3,2.2,4.2,7.8,.537,0.4,1.7,.222,0.6,1.8,.316,3.6,5.3,2.2,1.7,1.4,4.3,114,107
Devin Robinson,WAS,1,13,7.6,0.0,3.8,11.5,.333,0.0,0.0,,0.0,0.0,,7.6,11.5,3.8,0.0,0.0,7.6,103,102
Glenn Robinson,IND,23,338,14.0,2.5,5.3,12.6,.424,2.1,5.0,.412,1.3,1.6,.818,1.6,3.8,1.9,0.1,0.7,2.1,114,111
Rajon Rondo,NOP,65,1705,15.0,14.9,6.5,13.8,.468,1.4,4.2,.333,0.7,1.3,.543,0.9,6.5,2.0,0.3,4.2,3.3,109,109
Derrick Rose,TOT,25,420,24.5,4.3,9.5,21.8,.435,0.8,3.5,.233,4.7,5.4,.870,1.5,2.6,0.8,0.5,4.1,1.9,97,116
Derrick Rose,CLE,16,308,25.0,4.1,9.2,21.0,.439,1.0,3.8,.250,5.6,6.5,.854,1.6,3.0,0.5,0.6,4.5,2.2,97,117
Derrick Rose,MIN,9,112,23.2,4.9,10.3,24.1,.426,0.4,2.7,.167,2.2,2.2,1.000,1.3,1.3,1.8,0.0,3.1,0.9,94,115
Terrence Ross,ORL,24,600,17.1,3.1,6.2,15.6,.398,2.4,7.6,.323,2.2,2.9,.750,0.8,5.1,2.2,0.9,2.4,3.7,96,110
Terry Rozier,BOS,80,2068,21.7,5.6,7.6,19.3,.395,3.7,9.7,.381,2.8,3.6,.772,1.5,7.6,1.9,0.5,1.9,3.0,109,104
Ricky Rubio,UTA,77,2254,22.4,9.1,7.7,18.4,.418,2.1,6.1,.352,4.9,5.7,.866,1.0,6.8,2.7,0.2,4.6,4.6,105,103
D'Angelo Russell,BRK,48,1234,29.2,9.8,10.9,26.4,.414,3.5,10.9,.324,3.8,5.2,.740,1.2,6.3,1.4,0.7,5.8,3.7,98,111
Domantas Sabonis,IND,74,1810,23.8,4.2,9.4,18.3,.514,0.4,1.0,.351,4.6,6.2,.750,4.6,11.2,1.1,0.9,3.8,6.1,110,107
JaKarr Sampson,SAC,22,344,15.1,1.3,6.5,11.9,.543,0.7,1.5,.500,1.5,2.4,.625,3.1,8.4,1.2,3.2,1.2,7.1,117,108
Dario Šarić,PHI,78,2310,23.8,4.2,8.4,18.5,.453,3.3,8.3,.393,3.7,4.3,.860,3.2,7.6,1.1,0.4,3.1,3.3,113,107
Tomáš Satoranský,WAS,73,1643,15.8,8.6,6.1,11.6,.523,1.4,3.1,.465,2.3,2.9,.781,2.2,4.9,1.6,0.5,2.5,4.0,124,111
Dennis Schröder,ATL,67,2078,30.6,9.8,11.8,26.9,.436,1.8,6.2,.290,5.3,6.2,.849,1.0,3.9,1.7,0.1,4.3,3.5,104,113
Mike Scott,WAS,76,1406,23.6,2.8,9.7,18.5,.527,2.3,5.8,.405,1.8,2.7,.658,1.8,7.0,0.8,0.4,2.8,5.2,109,111
Thabo Sefolosha,UTA,38,806,19.4,2.1,7.3,14.9,.492,2.0,5.2,.381,2.7,3.4,.815,1.8,8.2,3.2,0.7,1.9,3.7,113,101
Wayne Selden,MEM,35,692,23.7,4.8,8.5,19.7,.431,3.6,8.9,.402,3.2,4.3,.746,1.2,2.9,1.3,0.4,3.9,4.3,101,115
Ramon Sessions,TOT,28,392,17.2,9.7,5.3,14.8,.359,1.0,3.3,.308,5.6,7.2,.772,0.8,4.1,1.8,0.3,3.8,3.7,101,112
Ramon Sessions,NYK,13,167,14.2,8.0,5.0,15.7,.321,0.6,3.3,.182,3.6,4.5,.800,0.3,5.0,2.1,0.3,4.5,4.2,83,111
Ramon Sessions,WAS,15,225,19.4,11.0,5.5,14.1,.391,1.3,3.3,.400,7.1,9.3,.762,1.1,3.3,1.5,0.2,3.3,3.3,114,112
Iman Shumpert,CLE,14,276,11.0,3.0,3.9,10.3,.379,1.2,4.6,.269,2.0,2.7,.733,1.2,6.0,1.6,0.7,2.8,3.9,91,112
Pascal Siakam,TOR,81,1679,17.3,4.7,7.4,14.6,.508,0.9,3.9,.220,1.6,2.6,.621,2.3,8.4,1.8,1.2,2.0,4.9,113,105
Xavier Silas,BOS,2,7,0.0,0.0,0.0,21.4,.000,0.0,14.3,.000,0.0,0.0,,7.1,7.1,7.1,0.0,0.0,7.1,27,93
Ben Simmons,PHI,81,2732,22.5,11.6,9.6,17.6,.545,0.0,0.2,.000,3.4,6.0,.560,2.6,9.0,2.5,1.2,4.9,3.7,111,102
Jonathon Simmons,ORL,69,2029,23.2,4.1,8.5,18.4,.465,1.7,4.9,.338,4.5,5.8,.768,1.5,4.3,1.4,0.4,3.5,4.2,103,113
Kobi Simmons,MEM,32,643,15.4,5.3,6.3,14.9,.423,0.9,3.1,.282,2.0,2.0,1.000,1.1,2.8,1.4,0.4,3.5,4.8,94,115
Kyle Singler,OKC,12,59,19.3,1.7,5.9,17.7,.333,1.7,4.2,.400,5.9,10.9,.538,0.8,7.6,0.8,0.0,2.5,3.4,88,111
Marcus Smart,BOS,54,1614,17.0,8.0,5.9,15.9,.367,2.3,7.7,.301,3.0,4.1,.729,1.3,4.5,2.2,0.7,4.0,4.1,97,104
Dennis Smith,DAL,69,2049,25.7,8.8,9.9,25.1,.395,2.6,8.3,.313,3.3,4.7,.694,1.2,5.1,1.7,0.4,4.8,3.7,93,110
Ish Smith,DET,82,2043,21.8,8.8,9.5,19.6,.486,0.9,2.5,.347,2.0,2.8,.698,0.7,4.8,1.6,0.5,2.6,3.4,109,109
J.R. Smith,CLE,80,2244,14.5,3.1,5.2,13.0,.403,3.1,8.3,.375,0.9,1.2,.696,0.6,4.5,1.5,0.2,1.8,3.5,103,114
Jason Smith,WAS,33,285,19.7,2.4,7.8,20.0,.391,0.7,5.6,.125,3.3,3.7,.905,3.1,6.1,0.5,2.3,2.8,7.7,93,110
Josh Smith,NOP,3,12,8.0,0.0,4.0,15.9,.250,0.0,0.0,,0.0,0.0,,11.9,4.0,0.0,0.0,0.0,11.9,94,115
Tony Snell,MIL,75,2053,12.5,2.4,4.5,10.3,.435,2.6,6.5,.403,0.9,1.2,.792,0.2,3.2,1.1,0.7,0.9,2.8,113,114
Marreese Speights,ORL,52,675,29.2,2.9,10.0,25.3,.395,6.2,16.9,.369,2.9,4.0,.727,1.5,8.1,0.6,1.6,2.9,7.7,101,111
Nik Stauskas,TOT,41,523,16.8,3.6,5.6,14.3,.390,3.7,9.3,.400,1.9,2.7,.724,0.4,5.6,0.8,0.4,2.4,2.2,101,113
Nik Stauskas,PHI,6,45,4.3,1.1,1.1,4.3,.250,0.0,1.1,.000,2.1,2.1,1.000,0.0,1.1,4.3,0.0,4.3,3.2,52,104
Nik Stauskas,BRK,35,478,18.0,3.9,6.0,15.2,.393,4.1,10.1,.404,1.9,2.7,.704,0.4,6.0,0.5,0.4,2.2,2.1,104,114
Lance Stephenson,IND,82,1850,20.5,6.3,8.2,19.2,.427,1.8,6.3,.289,2.3,3.4,.661,1.7,9.8,1.2,0.5,3.5,4.8,99,108
David Stockton,UTA,3,9,55.7,0.0,11.1,16.7,.667,11.1,16.7,.667,22.3,22.3,1.000,0.0,0.0,0.0,0.0,5.6,16.7,162,113
Julyan Stone,CHO,23,175,5.3,7.2,1.7,3.6,.462,1.7,3.6,.462,0.3,0.6,.500,0.3,7.8,1.1,0.6,2.0,5.9,123,110
Edmond Sumner,IND,1,2,50.0,0.0,25.0,25.0,1.000,0.0,0.0,,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,25.0,200,101
Caleb Swanigan,POR,27,189,16.1,3.7,6.3,15.8,.400,0.3,2.1,.125,3.2,4.7,.667,3.9,10.3,1.3,0.8,4.7,9.7,88,105
Jayson Tatum,BOS,80,2438,22.8,2.6,8.1,17.1,.475,2.2,5.0,.434,4.4,5.3,.826,1.0,7.2,1.7,1.2,2.3,3.5,111,103
Isaiah Taylor,ATL,67,1167,18.6,8.6,6.8,16.3,.418,0.8,3.3,.250,4.1,5.9,.702,0.9,3.0,1.4,0.4,3.5,4.9,101,114
Jeff Teague,MIN,70,2311,21.5,10.6,7.7,17.2,.446,1.8,4.9,.368,4.4,5.2,.845,0.5,4.0,2.2,0.5,3.8,3.7,111,112
Marquis Teague,MEM,3,74,7.5,8.9,2.7,10.9,.250,0.7,2.7,.250,1.4,3.4,.400,0.7,3.4,2.7,0.0,2.0,3.4,83,112
Mirza Teletović,MIL,10,159,22.3,3.1,7.8,17.9,.439,6.6,14.1,.467,0.0,0.0,,0.9,6.3,1.3,0.3,2.2,4.4,113,113
Garrett Temple,SAC,65,1615,17.1,3.9,6.2,14.9,.418,2.8,7.1,.392,1.9,2.4,.769,0.7,4.1,1.8,0.8,2.5,4.2,102,112
Miloš Teodosić,LAC,45,1134,18.4,9.0,6.5,15.4,.419,3.8,9.9,.379,1.7,2.0,.848,0.7,4.7,1.0,0.2,4.2,4.4,107,114
Jason Terry,MIL,51,814,10.2,3.6,3.6,9.4,.383,2.5,7.0,.348,0.5,0.6,.889,0.3,2.6,2.6,0.8,1.5,3.2,103,111
Daniel Theis,BOS,63,936,17.7,3.0,6.7,12.4,.541,1.0,3.1,.310,3.3,4.3,.753,4.8,9.8,1.6,2.6,3.0,8.4,117,100
Isaiah Thomas,TOT,32,862,27.3,8.6,8.8,23.6,.373,3.1,10.5,.293,6.6,7.4,.893,1.0,2.8,0.8,0.2,5.3,3.3,99,115
Isaiah Thomas,CLE,15,406,26.7,8.2,8.4,23.4,.361,2.7,10.5,.253,7.1,8.2,.868,0.8,2.9,1.1,0.2,4.9,3.0,98,116
Isaiah Thomas,LAL,17,456,27.8,8.9,9.1,23.8,.383,3.5,10.6,.327,6.1,6.6,.921,1.0,2.7,0.6,0.1,5.7,3.5,100,114
Lance Thomas,NYK,73,1353,10.9,1.6,3.7,9.8,.382,1.8,4.5,.403,1.6,1.9,.830,1.6,4.8,1.1,0.5,1.5,4.9,103,113
Klay Thompson,GSW,73,2506,28.1,3.6,11.1,22.7,.488,4.4,10.0,.440,1.6,1.9,.837,0.6,4.7,1.1,0.7,2.5,2.3,110,111
Tristan Thompson,CLE,53,1072,14.0,1.5,6.0,10.7,.562,0.0,0.0,,2.0,3.6,.544,5.8,10.3,0.7,0.8,1.6,4.7,120,112
Sindarius Thornwell,LAC,73,1156,11.9,2.9,4.2,9.8,.429,1.0,2.6,.377,2.5,3.7,.670,1.4,4.5,2.0,1.1,2.2,5.3,101,111
Anthony Tolliver,DET,79,1757,20.0,2.6,6.2,13.4,.464,4.5,10.4,.436,3.0,3.8,.797,1.4,5.4,0.9,0.6,1.6,4.1,126,110
Karl-Anthony Towns,MIN,82,2918,29.9,3.4,11.0,20.1,.545,2.1,4.9,.421,5.9,6.9,.858,4.1,13.3,1.1,2.0,2.7,4.9,127,107
P.J. Tucker,HOU,82,2281,10.8,1.7,3.7,9.5,.390,2.5,6.7,.371,0.9,1.3,.717,2.0,7.9,1.7,0.6,1.6,4.4,107,106
Evan Turner,POR,79,2034,15.9,4.2,6.3,14.1,.447,1.0,3.2,.318,2.2,2.6,.850,0.7,5.2,1.1,0.7,2.4,4.0,103,109
Myles Turner,IND,65,1836,22.5,2.4,8.3,17.4,.479,1.5,4.3,.357,4.4,5.6,.777,2.5,8.8,1.0,3.2,2.6,5.1,110,106
Ekpe Udoh,UTA,63,810,10.0,3.3,3.7,7.4,.500,0.0,0.1,.000,2.6,3.5,.750,4.2,5.1,2.7,4.6,1.2,6.5,126,98
Tyler Ulis,PHO,71,1658,16.0,9.0,6.2,15.9,.388,1.2,4.2,.288,2.4,2.9,.832,0.7,3.0,2.0,0.2,3.7,3.5,96,115
Jonas Valančiūnas,TOR,77,1727,28.0,2.3,11.1,19.6,.568,0.9,2.1,.405,4.9,6.0,.806,5.2,13.6,0.8,2.0,3.3,5.5,120,103
Denzel Valentine,CHI,77,2095,18.2,5.7,7.0,16.8,.417,3.3,8.6,.386,0.9,1.2,.745,1.1,8.0,1.5,0.3,2.3,4.3,104,111
Fred VanVleet,TOR,76,1520,21.3,7.9,7.5,17.7,.426,3.5,8.5,.414,2.7,3.3,.832,0.8,5.2,2.2,0.6,2.4,4.2,115,106
Rashad Vaughn,TOT,28,212,15.0,3.0,5.4,13.1,.411,3.3,8.7,.378,0.9,1.4,.667,0.7,4.2,1.2,0.7,1.4,3.5,107,113
Rashad Vaughn,MIL,22,173,17.0,3.5,6.1,14.4,.420,3.7,10.1,.371,1.2,1.7,.667,0.6,4.3,1.2,0.9,1.2,3.5,112,113
Rashad Vaughn,BRK,1,4,0.0,12.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.1,233,118
Rashad Vaughn,ORL,5,35,7.0,0.0,2.8,8.4,.333,1.4,2.8,.500,0.0,0.0,,1.4,4.2,1.4,0.0,2.8,2.8,67,113
Noah Vonleh,TOT,54,875,14.9,1.9,5.9,13.2,.444,1.1,3.7,.303,2.0,3.3,.621,3.9,13.6,1.1,1.0,1.7,3.8,106,106
Noah Vonleh,POR,33,476,12.4,1.4,4.9,10.0,.490,0.2,0.6,.333,2.4,3.2,.742,3.7,13.8,0.6,1.1,1.6,4.4,113,105
Noah Vonleh,CHI,21,399,17.7,2.6,7.0,16.9,.413,2.2,7.3,.300,1.6,3.3,.481,4.3,13.3,1.6,0.7,2.0,3.2,101,108
Nikola Vučević,ORL,57,1683,27.3,5.6,11.6,24.4,.475,1.9,5.9,.314,2.2,2.7,.819,2.9,12.3,1.6,1.8,3.2,4.2,105,106
Dwyane Wade,TOT,67,1536,24.6,7.3,9.6,21.9,.438,1.0,3.6,.288,4.3,6.1,.714,1.6,6.5,2.0,1.5,4.5,4.0,98,109
Dwyane Wade,CLE,46,1069,23.5,7.5,9.1,19.9,.455,1.1,3.2,.329,4.3,6.1,.701,1.8,6.5,1.9,1.5,4.2,3.8,102,110
Dwyane Wade,MIA,21,467,27.1,7.0,10.9,26.6,.409,1.0,4.4,.220,4.4,5.9,.745,1.2,6.5,2.0,1.6,5.2,4.3,90,105
Dion Waiters,MIA,30,918,23.5,6.2,8.9,22.4,.398,2.8,9.3,.306,2.8,3.8,.739,0.4,3.8,1.3,0.5,3.8,3.3,94,110
Kemba Walker,CHO,80,2736,31.6,7.9,10.5,24.3,.431,4.1,10.7,.384,6.5,7.5,.864,0.6,3.9,1.6,0.4,3.2,1.7,115,111
John Wall,WAS,41,1410,28.1,13.8,9.9,23.5,.420,2.2,5.9,.371,6.2,8.5,.726,0.8,4.5,2.0,1.6,5.6,2.8,105,108
Tyrone Wallace,LAC,30,851,16.6,4.1,6.3,14.1,.445,0.6,2.3,.250,3.5,4.5,.782,1.2,4.8,1.5,0.7,2.6,4.7,102,112
Taurean Waller-Prince,ATL,82,2464,23.0,4.2,8.2,19.3,.426,3.5,9.1,.385,3.0,3.6,.844,1.0,6.7,1.7,0.8,3.8,3.3,100,111
Derrick Walton,MIA,16,147,9.9,5.5,2.7,8.5,.320,2.4,5.8,.412,2.0,2.0,1.000,0.7,4.8,2.4,1.0,0.7,2.4,123,106
Jameel Warney,DAL,3,27,31.6,0.0,13.0,22.3,.583,0.0,0.0,,5.6,9.3,.600,7.4,9.3,0.0,0.0,1.9,3.7,119,113
T.J. Warren,PHO,65,2142,28.4,1.9,11.8,23.8,.498,0.4,2.0,.222,4.3,5.7,.757,2.8,4.6,1.5,0.9,1.9,3.3,109,114
Travis Wear,LAL,17,228,15.7,1.5,5.2,15.1,.347,3.6,9.9,.362,1.7,1.7,1.000,0.0,8.0,0.8,1.0,1.3,6.3,98,109
James Webb,BRK,10,120,6.5,1.6,2.4,9.7,.250,1.6,7.7,.211,0.0,0.0,,3.2,6.5,0.4,0.0,1.6,4.0,81,114
Briante Weber,TOT,18,237,10.5,4.6,4.0,9.0,.442,0.8,2.3,.364,1.7,2.1,.800,1.7,5.7,3.8,1.1,3.2,5.9,100,104
Briante Weber,HOU,13,118,10.8,5.4,3.8,9.2,.409,1.7,3.8,.444,1.7,1.7,1.000,1.3,6.3,4.2,1.3,2.9,7.5,107,101
Briante Weber,MEM,5,119,10.2,3.8,4.2,8.9,.476,0.0,0.8,.000,1.7,2.5,.667,2.1,5.1,3.4,0.8,3.4,4.2,92,108
David West,GSW,73,999,23.9,6.7,10.4,18.2,.571,0.1,0.4,.375,2.9,3.8,.759,3.1,8.4,2.3,3.6,3.9,5.8,113,103
Russell Westbrook,OKC,80,2914,34.5,14.0,12.9,28.7,.449,1.7,5.6,.298,7.1,9.6,.737,2.6,11.1,2.5,0.3,6.5,3.4,109,104
Andrew White,ATL,15,209,16.1,1.4,5.8,17.1,.342,4.2,11.5,.367,0.2,0.9,.250,0.9,7.0,0.7,0.2,1.9,2.8,88,113
Derrick White,SAS,17,139,19.6,3.3,5.8,12.0,.485,2.9,4.7,.615,5.1,7.3,.700,1.8,7.6,1.5,1.1,2.2,2.9,123,105
Okaro White,MIA,6,80,12.6,1.3,4.4,10.0,.438,2.5,6.9,.364,1.3,1.9,.667,1.9,5.0,0.6,0.6,0.6,3.8,120,110
Isaiah Whitehead,BRK,16,180,27.0,5.4,10.8,23.2,.465,1.9,4.9,.389,3.5,5.1,.684,1.1,5.9,2.2,0.5,6.5,6.2,90,110
Hassan Whiteside,MIA,54,1364,27.8,2.0,11.5,21.3,.540,0.1,0.1,1.000,4.7,6.7,.703,6.4,16.3,1.4,3.5,3.4,4.8,111,99
Andrew Wiggins,MIN,82,2979,24.4,2.7,9.6,21.8,.438,1.9,5.7,.331,3.4,5.3,.643,1.4,4.6,1.5,0.9,2.3,2.7,101,113
Jacob Wiley,BRK,5,33,5.9,2.9,1.5,5.9,.250,1.5,2.9,.500,1.5,2.9,.500,2.9,13.2,1.5,0.0,0.0,5.9,119,108
Damien Wilkins,IND,19,152,10.9,3.0,4.3,12.8,.333,1.3,5.9,.222,1.0,1.3,.750,1.6,3.6,0.7,0.3,1.6,2.3,89,113
Alan Williams,PHO,5,70,13.7,5.5,4.8,12.3,.389,0.0,0.0,,4.1,6.2,.667,2.1,13.0,3.4,0.7,4.8,8.9,86,105
C.J. Williams,LAC,38,707,14.4,3.0,6.0,13.5,.442,1.5,5.4,.282,0.9,1.1,.813,0.8,3.0,2.1,0.9,1.4,4.3,105,111
Derrick Williams,LAL,2,9,10.6,0.0,5.3,21.3,.250,0.0,10.6,.000,0.0,0.0,,0.0,5.3,0.0,0.0,0.0,0.0,55,114
Lou Williams,LAC,79,2589,33.5,7.8,10.9,25.1,.435,3.5,9.7,.359,8.1,9.2,.880,0.8,3.0,1.6,0.4,4.4,2.0,112,113
Marvin Williams,CHO,78,2006,18.1,2.3,6.3,13.7,.458,3.1,7.4,.413,2.5,3.0,.829,1.8,7.2,1.4,0.9,1.6,2.8,118,109
Matt Williams,MIA,3,11,22.8,0.0,9.1,27.4,.333,4.6,22.8,.200,0.0,0.0,,0.0,4.6,0.0,0.0,4.6,4.6,70,113
Troy Williams,TOT,21,307,21.5,2.6,8.2,17.6,.468,1.8,6.1,.289,3.2,4.8,.667,3.6,6.6,3.2,0.6,3.1,5.5,105,107
Troy Williams,HOU,4,17,14.5,2.9,5.8,26.0,.222,0.0,14.5,.000,2.9,8.7,.333,2.9,8.7,2.9,0.0,2.9,5.8,59,104
Troy Williams,NYK,17,290,21.9,2.6,8.4,17.1,.490,1.9,5.6,.333,3.2,4.6,.704,3.6,6.5,3.2,0.7,3.1,5.5,109,107
D.J. Wilson,MIL,22,71,14.8,2.1,6.3,11.2,.563,1.4,3.5,.400,0.7,1.4,.500,1.4,5.6,2.1,0.7,2.8,4.9,104,111
Jamil Wilson,LAC,15,274,18.6,1.8,6.7,14.4,.469,4.8,11.2,.429,0.4,0.7,.500,0.5,5.1,0.9,1.4,1.4,6.0,118,112
