Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Luke Ridnour,ORL,47,0,14.5,4.0,2.0,1.6,3.7,.426,0.4,1.3,.317,.483,0.4,0.4,.857,0.2,1.3,0.4,0.1,0.8,1.4
Austin Rivers,TOT,76,5,20.6,7.0,2.0,2.7,6.5,.409,0.5,1.7,.298,.449,1.1,1.7,.675,0.4,1.6,0.6,0.2,0.9,1.9
Austin Rivers,NOP,35,3,22.1,6.8,2.5,2.5,6.3,.387,0.4,1.4,.280,.419,1.5,2.0,.746,0.3,1.6,0.5,0.2,0.9,1.9
Austin Rivers,LAC,41,2,19.3,7.1,1.7,2.9,6.7,.427,0.6,2.0,.309,.473,0.8,1.3,.582,0.4,1.7,0.7,0.2,0.9,2.0
Andre Roberson,OKC,67,65,19.2,3.4,1.0,1.4,3.0,.458,0.3,1.3,.247,.510,0.3,0.7,.479,0.9,2.9,0.8,0.4,0.7,2.1
Brian Roberts,CHO,72,10,18.5,6.7,2.3,2.4,6.3,.389,0.9,2.7,.321,.458,0.9,1.0,.892,0.2,1.3,0.5,0.1,0.8,1.0
Glenn Robinson,TOT,35,1,7.5,2.1,0.3,0.7,1.9,.388,0.1,0.5,.263,.425,0.5,0.7,.667,0.4,0.7,0.2,0.0,0.3,0.4
Glenn Robinson,MIN,25,0,4.3,1.2,0.1,0.3,1.0,.333,0.0,0.2,.167,.354,0.5,0.6,.750,0.2,0.4,0.1,0.0,0.1,0.2
Glenn Robinson,PHI,10,1,15.3,4.4,0.8,1.8,4.3,.419,0.4,1.3,.308,.465,0.4,0.8,.500,1.1,1.4,0.3,0.1,0.8,1.0
Nate Robinson,TOT,42,1,14.1,5.7,2.3,2.1,6.1,.345,0.7,2.7,.277,.406,0.7,1.1,.674,0.4,0.8,0.5,0.1,0.7,1.8
Nate Robinson,DEN,33,1,14.1,5.8,2.3,2.2,6.2,.348,0.7,2.8,.261,.407,0.8,1.2,.650,0.4,0.8,0.4,0.1,0.7,2.1
Nate Robinson,LAC,9,0,14.0,5.1,2.2,1.9,5.7,.333,0.8,2.2,.350,.402,0.6,0.7,.833,0.3,0.9,0.7,0.0,0.9,0.9
Thomas Robinson,TOT,54,4,14.8,5.7,0.6,2.3,4.8,.485,0.0,0.0,.000,.485,1.0,2.0,.528,1.8,3.9,0.6,0.4,1.1,1.9
Thomas Robinson,POR,32,4,12.2,3.6,0.3,1.5,2.8,.516,0.0,0.0,,.516,0.7,1.5,.438,1.0,3.1,0.5,0.3,1.0,1.7
Thomas Robinson,PHI,22,0,18.5,8.8,1.1,3.6,7.7,.467,0.0,0.1,.000,.467,1.6,2.6,.603,2.8,4.9,0.7,0.4,1.2,2.3
Rajon Rondo,TOT,68,68,29.7,8.9,7.9,4.0,9.5,.426,0.4,1.3,.314,.447,0.5,1.1,.397,1.1,4.4,1.3,0.1,3.1,2.3
Rajon Rondo,BOS,22,22,31.8,8.3,10.8,3.7,9.1,.405,0.4,1.5,.250,.425,0.5,1.6,.333,1.1,6.4,1.7,0.1,3.4,1.9
Rajon Rondo,DAL,46,46,28.7,9.3,6.5,4.2,9.7,.436,0.4,1.2,.352,.457,0.4,0.9,.452,1.0,3.5,1.2,0.1,2.9,2.4
Derrick Rose,CHI,51,51,30.0,17.7,4.9,6.6,16.4,.405,1.5,5.3,.280,.450,3.0,3.7,.813,0.7,2.5,0.7,0.3,3.2,1.2
Terrence Ross,TOR,82,61,25.5,9.8,1.0,3.8,9.2,.410,1.8,4.8,.372,.507,0.5,0.7,.786,0.4,2.4,0.6,0.3,0.8,1.7
Ricky Rubio,MIN,22,22,31.5,10.3,8.8,3.5,10.0,.356,0.6,2.3,.255,.386,2.6,3.2,.803,0.9,4.8,1.7,0.0,2.9,2.7
Damjan Rudež,IND,68,2,15.4,4.8,0.8,1.8,3.9,.452,1.0,2.5,.406,.584,0.2,0.3,.696,0.1,0.6,0.2,0.1,0.7,1.2
Brandon Rush,GSW,33,0,8.2,0.9,0.4,0.3,1.6,.204,0.1,0.8,.111,.231,0.2,0.3,.455,0.1,1.1,0.2,0.4,0.3,0.8
Robert Sacre,LAL,67,18,16.9,4.6,0.8,1.9,4.6,.412,0.0,0.0,.000,.412,0.8,1.2,.671,1.3,2.1,0.4,0.6,0.5,1.8
John Salmons,NOP,21,0,12.9,2.0,0.6,0.8,2.3,.333,0.4,1.2,.308,.417,0.1,0.2,.500,0.2,0.8,0.4,0.2,0.2,1.2
JaKarr Sampson,PHI,74,32,15.3,5.2,1.0,2.0,4.7,.422,0.4,1.7,.244,.467,0.9,1.3,.670,0.5,1.7,0.5,0.4,1.0,1.8
Larry Sanders,MIL,27,26,21.7,7.3,0.9,3.2,6.4,.500,0.0,0.0,,.500,0.9,1.8,.500,2.5,3.7,1.0,1.4,1.0,3.9
Dennis Schröder,ATL,77,10,19.7,10.0,4.1,3.7,8.6,.427,0.7,1.9,.351,.466,1.9,2.3,.827,0.4,1.8,0.6,0.1,1.9,1.6
Luis Scola,IND,81,16,20.5,9.4,1.3,3.7,7.9,.467,0.1,0.2,.250,.471,2.0,2.8,.699,1.7,4.8,0.6,0.2,1.2,2.4
Mike Scott,ATL,68,0,16.5,7.8,1.1,3.0,6.7,.444,1.0,2.8,.344,.517,0.9,1.1,.792,0.7,2.3,0.4,0.0,0.6,1.2
Thabo Sefolosha,ATL,52,7,18.8,5.3,1.4,2.0,4.8,.418,0.5,1.5,.321,.468,0.9,1.1,.776,1.0,3.3,1.0,0.4,0.7,1.3
