Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Rodney Stuckey,DET,76,2171,21.3,6.6,7.4,18.2,.406,1.3,4.4,.302,5.2,6.6,.783,1.0,4.1,1.2,0.4,3.3,3.1,103,111
Jared Sullinger,BOS,45,892,15.8,2.1,6.5,13.2,.493,0.1,0.3,.200,2.8,3.7,.746,5.4,10.1,1.3,1.3,1.7,9.0,113,102
DaJuan Summers,LAC,2,7,15.0,7.5,7.5,30.1,.250,0.0,0.0,,0.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,71,104
Jeffery Taylor,CHA,77,1507,16.4,2.2,6.0,13.9,.431,1.8,5.4,.344,2.6,3.6,.728,1.8,3.4,1.6,0.5,1.7,4.7,107,114
Tyshawn Taylor,BRK,38,221,20.8,5.1,7.8,21.3,.368,1.5,3.2,.462,3.7,6.6,.556,0.5,3.9,3.2,0.0,6.1,6.1,80,106
Jeff Teague,ATL,80,2628,23.0,11.4,8.7,19.2,.451,1.8,4.9,.359,3.9,4.5,.881,0.5,3.1,2.3,0.6,4.5,3.6,106,106
Marquis Teague,CHI,48,392,13.6,8.6,5.9,15.5,.381,0.5,3.2,.174,1.2,2.2,.563,0.4,5.6,1.2,1.0,4.8,6.4,82,105
Mirza Teletović,BRK,53,499,20.4,2.5,7.7,20.0,.384,4.0,11.7,.343,1.0,1.2,.818,3.6,6.7,1.4,0.9,2.2,5.7,105,107
Sebastian Telfair,TOT,59,980,17.5,8.1,5.9,16.3,.362,2.8,7.9,.353,2.8,3.6,.783,0.7,3.7,2.0,0.6,3.4,5.5,100,110
Sebastian Telfair,PHO,46,795,17.8,7.4,6.1,16.0,.381,2.8,7.3,.381,2.8,3.7,.772,0.8,3.6,1.8,0.6,3.4,5.4,101,110
Sebastian Telfair,TOR,13,185,16.1,11.2,5.2,17.8,.290,2.9,10.6,.270,2.9,3.4,.833,0.3,4.3,2.6,0.3,3.2,5.7,96,108
Garrett Temple,WAS,51,1156,11.8,5.2,4.7,11.6,.407,1.2,3.6,.325,1.2,1.7,.703,1.3,4.2,2.3,0.8,2.7,4.2,94,104
Jason Terry,BOS,79,2124,19.7,4.9,6.9,16.0,.434,3.0,8.2,.372,2.8,3.2,.870,0.5,3.4,1.6,0.3,2.5,2.7,107,107
Hasheem Thabeet,OKC,66,770,10.7,0.7,4.3,7.1,.604,0.0,0.0,,2.1,3.5,.604,4.6,8.4,2.0,4.0,2.7,9.9,110,99
Isaiah Thomas,SAC,79,2122,26.6,7.6,8.8,20.1,.440,2.8,7.8,.358,6.1,6.9,.882,0.7,3.2,1.6,0.1,3.4,4.0,115,115
Kurt Thomas,NYK,39,392,13.2,2.9,6.1,11.3,.542,0.1,0.1,1.000,0.8,1.8,.462,3.3,8.9,1.4,2.2,1.1,7.1,119,104
Lance Thomas,NOH,59,646,12.5,1.4,4.4,8.9,.500,0.0,0.0,,3.6,5.0,.729,3.7,6.0,0.9,0.6,1.2,6.5,121,112
Malcolm Thomas,TOT,12,57,13.8,3.7,4.6,9.2,.500,0.0,0.0,,4.6,7.4,.625,4.6,10.2,1.8,1.8,2.8,7.4,109,100
Malcolm Thomas,GSW,5,21,7.3,4.8,0.0,2.4,.000,0.0,0.0,,7.3,9.7,.750,0.0,12.1,0.0,2.4,2.4,2.4,104,104
Malcolm Thomas,CHI,7,36,17.9,3.0,7.5,13.4,.556,0.0,0.0,,3.0,6.0,.500,7.5,9.0,3.0,1.5,3.0,10.4,111,98
Tyrus Thomas,CHA,26,360,18.2,2.8,7.0,19.8,.353,0.4,1.2,.375,3.8,4.5,.839,2.3,6.4,2.0,2.2,2.5,7.4,88,110
Jason Thompson,SAC,82,2285,20.0,1.9,8.4,16.7,.502,0.0,0.1,.000,3.2,4.6,.694,3.9,8.5,1.1,1.4,2.3,5.1,108,111
Klay Thompson,GSW,82,2936,23.5,3.2,8.8,20.9,.422,3.7,9.1,.401,2.3,2.7,.841,0.6,4.7,1.5,0.8,2.7,4.1,102,107
Tristan Thompson,CLE,82,2564,19.4,2.2,7.9,16.2,.488,0.0,0.1,.000,3.6,5.9,.608,6.2,9.5,1.2,1.4,2.5,4.7,108,108
Marcus Thornton,SAC,72,1726,27.2,2.7,9.9,23.0,.429,4.2,11.3,.372,3.3,3.7,.881,1.5,3.9,1.8,0.1,2.0,3.1,111,114
Jamaal Tinsley,UTA,66,1221,9.9,12.5,3.7,10.1,.368,1.7,5.5,.307,0.8,1.1,.692,0.7,4.2,2.8,0.6,4.6,4.6,96,107
Anthony Tolliver,ATL,62,963,13.6,1.7,4.4,11.6,.380,2.4,7.2,.338,2.4,2.7,.863,1.7,6.7,0.8,0.6,1.9,3.6,102,107
P.J. Tucker,PHO,79,1910,13.6,2.9,5.6,11.9,.473,0.6,1.9,.314,1.7,2.3,.744,3.5,5.9,1.7,0.5,1.8,3.9,109,109
Ronny Turiaf,LAC,65,701,9.1,2.6,3.7,7.3,.505,0.0,0.0,,1.7,4.7,.365,3.4,8.0,1.4,2.6,2.2,6.0,99,103
Hedo Türkoğlu,ORL,11,189,8.8,6.3,3.9,14.6,.264,0.3,6.6,.042,0.8,1.7,.500,1.1,6.1,1.9,0.3,3.3,3.0,68,109
Evan Turner,PHI,82,2892,20.0,6.5,8.0,19.2,.419,1.1,2.9,.365,2.8,3.8,.740,1.0,8.4,1.3,0.3,3.4,3.6,95,106
Jeremy Tyler,TOT,21,68,16.5,0.7,6.7,18.0,.375,0.0,0.0,,3.0,4.5,.667,4.5,10.5,0.7,1.5,4.5,7.5,80,104
Jeremy Tyler,GSW,20,63,17.7,0.8,7.3,19.4,.375,0.0,0.0,,3.2,4.8,.667,4.8,8.9,0.8,1.6,4.8,8.1,80,105
Jeremy Tyler,ATL,1,5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,31.1,0.0,0.0,0.0,0.0,,94
Ekpe Udoh,MIL,76,1312,12.5,1.7,4.5,10.4,.435,0.0,0.0,.000,3.4,4.6,.748,4.4,5.3,1.5,3.3,1.7,5.4,109,105
Beno Udrih,TOT,66,1457,19.0,10.7,7.4,16.8,.441,1.2,3.6,.333,3.0,3.6,.816,1.2,3.8,1.4,0.1,3.8,3.2,106,111
Beno Udrih,MIL,39,719,18.5,9.7,8.0,16.8,.475,0.9,3.5,.265,1.7,2.3,.727,1.2,4.3,1.1,0.1,3.7,2.7,105,110
Beno Udrih,ORL,27,738,19.4,11.6,6.8,16.8,.408,1.5,3.7,.396,4.2,4.9,.857,1.2,3.2,1.8,0.1,3.9,3.6,106,112
Jonas Valančiūnas,TOR,62,1482,19.9,1.6,7.3,13.1,.557,0.0,0.0,,5.2,6.6,.789,4.3,9.0,0.6,2.8,3.4,6.7,113,106
Anderson Varejão,CLE,25,901,20.4,4.8,8.0,16.7,.478,0.0,0.3,.000,4.4,5.9,.755,8.0,12.9,2.1,0.8,2.5,3.9,117,104
Jarvis Varnado,TOT,13,58,7.3,2.7,2.7,6.4,.429,0.0,0.0,,1.8,3.6,.500,1.8,6.4,0.9,1.8,5.5,9.1,68,105
Jarvis Varnado,BOS,5,18,17.4,2.9,5.8,11.6,.500,0.0,0.0,,5.8,11.6,.500,2.9,5.8,2.9,0.0,2.9,2.9,100,103
Jarvis Varnado,MIA,8,40,2.6,2.6,1.3,4.0,.333,0.0,0.0,,0.0,0.0,,1.3,6.6,0.0,2.6,6.6,11.9,44,106
Greivis Vásquez,NOH,78,2685,21.9,14.2,8.8,20.4,.433,1.7,4.9,.342,2.5,3.1,.805,0.9,5.9,1.3,0.1,5.0,3.8,105,112
Jan Veselý,WAS,51,601,10.9,2.4,4.9,9.9,.500,0.0,0.1,.000,1.0,3.4,.308,3.7,6.8,1.3,1.5,2.3,9.3,95,103
Charlie Villanueva,DET,69,1092,22.6,2.6,8.5,22.5,.377,4.4,12.5,.347,1.3,2.4,.551,2.4,9.3,1.5,1.9,1.9,4.6,101,106
Nikola Vučević,ORL,77,2559,20.5,2.9,9.4,18.1,.519,0.0,0.1,.000,1.8,2.6,.683,5.6,13.1,1.2,1.6,2.9,4.4,106,105
Dwyane Wade,MIA,69,2391,32.4,7.8,12.6,24.2,.521,0.4,1.5,.258,6.8,9.4,.725,1.9,5.7,2.8,1.2,4.3,3.1,112,103
Dion Waiters,CLE,61,1756,26.5,5.4,10.0,24.1,.412,1.9,6.0,.310,4.7,6.3,.746,0.7,3.8,1.7,0.5,3.6,3.3,99,111
Kemba Walker,CHA,82,2859,26.7,8.6,9.7,22.8,.423,2.0,6.1,.322,5.4,6.8,.798,1.1,4.1,2.9,0.6,3.7,2.8,105,111
John Wall,WAS,49,1602,29.5,12.1,10.5,23.9,.441,0.4,1.5,.267,8.0,9.9,.804,1.1,5.2,2.1,1.2,5.1,3.8,105,103
Gerald Wallace,BRK,69,2076,13.8,4.7,4.7,11.9,.397,1.2,4.2,.282,3.2,4.9,.637,1.8,6.5,2.5,1.2,2.9,3.1,101,104
Rasheed Wallace,NYK,21,296,26.4,1.1,9.9,25.6,.387,4.0,12.5,.319,2.5,3.6,.700,2.0,13.0,2.3,2.7,1.8,7.2,99,99
Luke Walton,CLE,50,857,10.4,10.1,4.3,11.0,.392,1.2,4.1,.299,0.6,1.2,.500,2.3,6.5,2.5,0.8,3.6,5.9,99,108
Hakim Warrick,TOT,28,489,20.8,2.7,7.2,17.7,.406,0.0,0.3,.000,6.4,9.4,.682,2.3,7.3,1.4,0.6,3.1,4.0,95,112
Hakim Warrick,NOH,1,7,31.0,0.0,7.7,15.5,.500,0.0,0.0,,15.5,15.5,1.000,0.0,0.0,7.7,0.0,0.0,0.0,154,102
Hakim Warrick,CHA,27,482,20.7,2.7,7.2,17.7,.405,0.0,0.3,.000,6.3,9.4,.674,2.3,7.4,1.3,0.7,3.2,4.0,94,112
C.J. Watson,BRK,80,1521,19.3,5.7,6.8,16.3,.418,3.1,7.6,.411,2.5,3.2,.780,1.4,3.8,2.3,0.4,2.5,4.4,113,107
Earl Watson,UTA,48,829,6.1,12.1,2.4,7.6,.308,0.3,1.8,.179,1.1,1.6,.680,1.5,4.1,2.5,0.5,4.4,6.0,88,108
Maalik Wayns,TOT,27,202,19.8,7.0,6.8,23.0,.295,1.8,8.1,.226,4.4,5.0,.895,0.3,1.6,1.6,0.0,3.9,6.8,83,110
Maalik Wayns,PHI,21,165,17.9,6.4,6.1,23.0,.264,1.6,8.0,.200,4.2,4.8,.867,0.3,1.3,1.0,0.0,4.2,5.8,75,112
Maalik Wayns,LAC,6,37,28.5,10.0,10.0,22.8,.438,2.8,8.5,.333,5.7,5.7,1.000,0.0,2.8,4.3,0.0,2.8,11.4,120,102
Martell Webster,WAS,76,2200,20.6,3.4,6.7,15.1,.442,3.3,7.8,.422,4.0,4.7,.848,1.3,5.7,1.2,0.4,2.1,3.9,115,106
David West,IND,73,2435,27.3,4.7,11.0,22.1,.498,0.1,0.4,.211,5.3,6.9,.768,3.2,9.1,1.6,1.5,3.4,3.3,110,99
Russell Westbrook,OKC,82,2861,34.2,10.9,12.1,27.6,.438,1.7,5.4,.323,8.3,10.3,.800,2.0,5.7,2.6,0.4,4.9,3.4,111,103
D.J. White,BOS,12,86,17.6,2.4,7.3,14.0,.522,0.0,0.0,,3.0,5.5,.556,2.4,5.5,0.6,3.7,1.2,3.0,110,104
James White,NYK,57,435,15.4,3.6,6.1,14.3,.431,1.7,5.0,.341,1.4,2.3,.579,0.6,5.3,1.6,0.5,2.1,5.4,100,108
Chris Wilcox,BOS,61,830,16.3,1.4,6.9,9.6,.719,0.0,0.1,.000,2.5,3.7,.672,3.5,7.9,2.0,1.8,2.1,7.9,127,101
Damien Wilkins,PHI,61,1095,18.7,4.4,7.0,15.2,.459,0.8,2.5,.333,3.9,5.3,.743,1.5,3.5,1.8,0.9,2.4,4.7,106,108
Deron Williams,BRK,78,2842,28.1,11.5,9.4,21.4,.440,3.2,8.5,.378,6.0,7.0,.859,0.6,3.9,1.4,0.6,4.1,3.7,118,109
Derrick Williams,MIN,78,1916,25.2,1.2,9.1,21.2,.430,1.8,5.3,.332,5.2,7.3,.706,2.6,9.0,1.2,1.0,2.7,3.4,101,105
Lou Williams,ATL,39,1119,25.5,6.4,8.7,20.5,.422,3.3,9.1,.367,4.9,5.6,.868,0.4,3.3,2.0,0.5,3.4,2.5,106,107
Marvin Williams,UTA,73,1727,16.2,2.4,6.1,14.4,.423,1.7,5.1,.325,2.4,3.0,.778,1.7,6.4,1.1,1.2,1.8,3.0,105,109
Mo Williams,UTA,46,1418,22.0,10.6,8.5,19.8,.430,2.2,5.7,.383,2.8,3.2,.882,0.9,3.2,1.7,0.3,4.7,3.9,103,111
Reggie Williams,CHA,40,380,20.2,5.4,7.9,18.2,.432,3.0,9.9,.306,1.4,2.9,.476,1.1,5.9,1.7,0.1,2.6,2.6,102,113
Terrence Williams,BOS,24,318,18.1,6.3,7.9,16.0,.495,0.8,2.5,.333,1.5,3.5,.429,0.7,6.6,1.8,0.3,3.6,2.1,95,104
Metta World Peace,LAL,75,2530,18.7,2.3,6.7,16.6,.403,2.8,8.3,.342,2.5,3.4,.734,2.0,5.4,2.5,0.8,2.0,4.0,105,106
Brandan Wright,DAL,64,1149,24.0,1.7,10.7,17.9,.597,0.0,0.1,.000,2.6,4.3,.615,3.8,7.8,1.2,3.4,1.5,3.5,119,105
Chris Wright,DAL,3,4,25.5,0.0,12.8,25.5,.500,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,12.8,0.0,59,116
Dorell Wright,PHI,79,1783,21.6,4.4,7.0,17.7,.396,4.0,10.7,.374,3.5,4.2,.851,1.2,7.7,1.8,1.0,1.9,2.9,112,105
Tony Wroten,MEM,35,272,18.2,8.6,6.6,17.2,.384,0.8,3.2,.250,4.2,5.8,.724,2.6,3.0,1.6,0.8,5.8,6.8,91,104
Nick Young,PHI,59,1411,23.5,3.1,8.4,20.3,.413,2.8,7.9,.357,3.9,4.8,.820,0.9,4.0,1.3,0.5,1.9,3.1,105,109
Sam Young,IND,56,693,11.9,3.2,4.5,11.4,.392,1.2,4.0,.308,1.8,3.3,.535,2.0,7.5,1.2,0.6,2.5,4.8,94,102
Thaddeus Young,PHI,76,2629,22.6,2.5,10.2,19.2,.531,0.0,0.2,.125,2.2,3.8,.574,3.7,7.8,2.7,1.1,1.8,3.8,109,103
Luke Zeller,PHO,16,58,16.8,2.7,8.0,23.0,.346,0.9,4.4,.200,0.0,0.0,,0.9,8.0,0.0,0.0,0.0,4.4,86,112
Tyler Zeller,CLE,77,2033,15.6,2.5,6.3,14.3,.438,0.0,0.1,.000,3.1,4.0,.764,4.1,7.1,0.9,1.8,2.4,6.4,102,110
